Sat Sep 19 16:09:04 2026    /Users/alansynn/Workspace/solweig-light/reports/characterization/p7_persistent_jit_experiment/small_v1/profile/worker.pstats

         17681082 function calls (16911465 primitive calls) in 7.658 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        2    0.000    0.000    0.000    0.000 runtime.py:59(_proc_cgroup_mounts)
       20    0.000    0.000    0.000    0.000 typing.py:1679(<genexpr>)
      273    0.000    0.000    0.000    0.000 {built-in method _ctypes.sizeof}
       47    0.000    0.000    0.000    0.000 targetconfig.py:249(<listcomp>)
       45    0.000    0.000    0.000    0.000 context.py:31(__init__)
        1    0.000    0.000    0.000    0.000 _base.py:325(Future)
        1    0.000    0.000    0.000    0.000 laguerre.py:1(<module>)
      272    0.000    0.000    0.000    0.000 cpu.py:157(codegen)
       39    0.000    0.000    0.000    0.000 <frozen codecs>:309(__init__)
        1    0.000    0.000    0.000    0.000 pythonapi.py:1150(string_from_kind_and_data)
        1    0.000    0.000    0.000    0.000 persistence.py:226(<listcomp>)
        1    0.000    0.000    0.000    0.000 _sparse.py:1(<module>)
       45    0.000    0.000    0.000    0.000 analysis.py:555(<listcomp>)
      279    0.000    0.000    0.000    0.000 callconv.py:847(_get_return_argument)
       82    0.000    0.000    0.000    0.000 {method 'copy' of 'numpy.ndarray' objects}
       67    0.000    0.000    0.000    0.000 misc.py:55(can_convert_to)
      548    0.000    0.000    0.000    0.000 registry.py:10(__init__)
       31    0.000    0.000    0.000    0.000 ir.py:633(__repr__)
        1    0.000    0.000    0.000    0.000 context.py:129(meminfo_alloc_dtor_unchecked)
       14    0.000    0.000    0.000    0.000 {built-in method numpy._core._multiarray_umath._get_extobj_dict}
        4    0.000    0.000    0.000    0.000 cgutils.py:673(pack_struct)
        1    0.000    0.000    0.000    0.000 _at.py:27(_AtOp)
       21    0.000    0.000    0.000    0.000 overrides.py:25(get_array_function_like_doc)
      138    0.000    0.000    0.000    0.000 dis.py:420(_is_backward_jump)
       55    0.000    0.000    0.000    0.000 pathlib.py:38(_ignore_error)
        5    0.000    0.000    0.000    0.000 builtins.py:472(bool_sequence)
        6    0.000    0.000    0.000    0.000 _function_base_impl.py:1402(diff)
       15    0.000    0.000    0.000    0.000 _compiler.py:391(_bytes_to_codes)
        2    0.000    0.000    0.000    0.000 interpreter.py:3380(op_LIST_APPEND)
       35    0.000    0.000    0.000    0.000 ipaddress.py:1631(_make_netmask)
       65    0.000    0.000    0.000    0.000 types.py:237(<listcomp>)
      105    0.000    0.000    0.000    0.000 inline_closurecall.py:339(<listcomp>)
      394    0.000    0.000    0.000    0.000 {method 'fileno' of '_io.BufferedWriter' objects}
      188    0.000    0.000    0.000    0.000 typeinfer.py:703(__init__)
       32    0.000    0.000    0.000    0.000 {built-in method osgeo._gdal.MajorObject_GetMetadata_Dict}
        1    0.000    0.000    0.000    0.000 codegen.py:1398(_customize_tm_features)
       53    0.000    0.000    0.000    0.000 dispatcher.py:706(_callback_add_compiler_timer)
        1    0.000    0.000    0.000    0.000 function_base.py:27(linspace)
       59    0.000    0.000    0.000    0.000 llvm_pass_timings.py:325(__init__)
        1    0.000    0.000    0.000    0.000 pprint.py:1(<module>)
       84    0.000    0.000    0.000    0.000 __init__.py:597(<genexpr>)
        1    0.000    0.000    0.000    0.000 pipeline.py:48(directional_wind_files)
        1    0.000    0.000    0.000    0.000 identities.py:48(<listcomp>)
        1    0.000    0.000    0.000    0.000 pythonapi.py:760(tuple_pack)
       28    0.000    0.000    0.000    0.000 _shape_base_impl.py:621(_column_stack_dispatcher)
      221    0.000    0.000    0.000    0.000 _internal.py:866(<genexpr>)
        2    0.000    0.000    0.000    0.000 sysconfig.py:121(_getuserbase)
        1    0.000    0.000    0.000    0.000 codegen.py:1327(_get_host_cpu_features)
       60    0.000    0.000    0.000    0.000 inline_closurecall.py:81(__init__)
        1    0.000    0.000    0.000    0.000 error.py:1(<module>)
        2    0.000    0.000    0.000    0.000 models.py:102(traverse_types)
      104    0.000    0.000    0.000    0.000 callconv.py:824(<listcomp>)
        1    0.000    0.000    0.000    0.000 templates.py:957(_IntrinsicTemplate)
       78    0.000    0.000    0.000    0.000 __init__.py:193(__init__)
       92    0.000    0.000    0.000    0.000 inspect.py:2472(<lambda>)
       28    0.000    0.000    0.000    0.000 misc.py:325(__init__)
       10    0.000    0.000    0.000    0.000 byteflow.py:518(op_LOAD_DEREF)
        6    0.000    0.000    0.000    0.000 wbgt.py:178(saturation_vapour_pressure)
        4    0.000    0.000    0.000    0.000 containers.py:402(__init__)
        1    0.000    0.000    0.000    0.000 suite.py:1(<module>)
       80    0.000    0.000    0.000    0.000 copyreg.py:47(_reconstructor)
      144    0.000    0.000    0.000    0.000 dataclasses.py:509(_init_param)
        1    0.000    0.000    0.000    0.000 unicode.py:81(__init__)
        2    0.000    0.000    0.000    0.000 osr.py:2039(__init__)
        2    0.000    0.000    0.000    0.000 wrappers.py:125(load)
       12    0.000    0.000    0.000    0.000 message.py:416(__getitem__)
      146    0.000    0.000    0.000    0.000 numerictypes.py:293(issubclass_)
      354    0.000    0.000    0.000    0.000 controlflow.py:730(<genexpr>)
        6    0.000    0.000    0.000    0.000 byteflow.py:428(op_FORMAT_VALUE)
        1    0.000    0.000    0.000    0.000 boxing.py:1109(unbox_meminfo_pointer)
        1    0.000    0.000    0.000    0.000 _datasource.py:245(__init__)
        6    0.000    0.000    0.000    0.000 abstract.py:340(__init__)
      201    0.000    0.000    0.000    0.000 codegen.py:562(_raise_if_finalized)
       37    0.000    0.000    0.000    0.000 fromnumeric.py:604(transpose)
       57    0.000    0.000    0.000    0.000 controlflow.py:533(<dictcomp>)
        1    0.000    0.000    0.000    0.000 setobject.py:51(Status)
        1    0.000    0.000    0.000    0.000 codegen.py:1427(get_host_cpu_features)
      151    0.000    0.000    0.000    0.000 callconv.py:841(get_arguments)
      314    0.000    0.000    0.000    0.000 interpreter.py:1779(code_consts)
      338    0.000    0.000    0.000    0.000 functions.py:506(key)
      341    0.000    0.000    0.000    0.000 controlflow.py:177(immediate_dominators)
      402    0.000    0.000    0.000    0.000 byteflow.py:2229(terminate)
       24    0.000    0.000    0.000    0.000 persistence.py:297(_timestamp)
       37    0.000    0.000    0.000    0.000 solar.py:739(abberation_correction_calculation)
      106    0.000    0.000    0.000    0.000 compiler_machinery.py:35(__init__)
       74    0.000    0.000    0.000    0.000 weakref.py:352(__init__)
        5    0.000    0.000    0.000    0.000 tokenize.py:408(tokenize)
      294    0.000    0.000    0.000    0.000 controlflow.py:291(<listcomp>)
      519    0.000    0.000    0.000    0.000 fromnumeric.py:2299(_sum_dispatcher)
        1    0.000    0.000    0.000    0.000 umath.py:1(<module>)
        3    0.000    0.000    0.000    0.000 pathlib.py:1261(is_file)
       47    0.000    0.000    0.000    0.000 lowering.py:141(post_lower)
      259    0.000    0.000    0.000    0.000 byteflow.py:2311(pop_kw_names)
       76    0.000    0.000    0.000    0.000 runtime.py:392(get_runtime_options)
        2    0.000    0.000    0.000    0.000 wrappers.py:126(<listcomp>)
       25    0.000    0.000    0.000    0.000 typing.py:966(__init__)
       16    0.000    0.000    0.000    0.000 enum.py:1367(_iter_member_by_def_)
        1    0.000    0.000    0.000    0.000 dictobject.py:61(Status)
        2    0.000    0.000    0.000    0.000 {function Random.seed at 0x109e41120}
        1    0.000    0.000    0.000    0.000 dufunc.py:797(_install_ufunc_reduceat)
        1    0.000    0.000    0.000    0.000 setobj.py:1168(SetIterInstance)
       26    0.000    0.000    0.000    0.000 calendar.py:60(__getitem__)
      125    0.000    0.000    0.000    0.000 dataclasses.py:603(<genexpr>)
       11    0.000    0.000    0.000    0.000 persistence.py:218(<genexpr>)
        2    0.000    0.000    0.000    0.000 ufuncbuilder.py:215(<listcomp>)
       18    0.000    0.000    0.000    0.000 pathlib.py:578(__eq__)
        1    0.000    0.000    0.000    0.000 gufunc.py:1(<module>)
      144    0.000    0.000    0.000    0.000 dataclasses.py:437(_field_assign)
        1    0.000    0.000    0.000    0.000 compiler.py:42(Flags)
        7    0.000    0.000    0.000    0.000 weakref.py:104(__init__)
        1    0.000    0.000    0.000    0.000 context.py:149(_ResolveCache)
        1    0.000    0.000    0.000    0.000 persistence.py:220(<dictcomp>)
       40    0.000    0.000    0.000    0.000 {method 'nonzero' of 'numpy.ndarray' objects}
       15    0.000    0.000    0.000    0.000 typeof.py:149(_typeof_numpy_scalar)
        7    0.000    0.000    0.000    0.000 geometry.py:63(array_fingerprint)
       86    0.000    0.000    0.000    0.000 pathlib.py:569(_cparts)
       42    0.000    0.000    0.000    0.000 ir_utils.py:351(<listcomp>)
        3    0.000    0.000    0.000    0.000 _parser.py:1006(parse_template)
      474    0.000    0.000    0.000    0.000 types.py:208(_to_string)
       60    0.000    0.000    0.000    0.000 byteflow.py:324(__init__)
        2    0.000    0.000    0.000    0.000 listobject.py:689(_gen_getitem)
      139    0.000    0.000    0.000    0.000 {method 'translate' of 'bytearray' objects}
       22    0.000    0.000    0.000    0.000 patch_radiation.py:44(_immutable)
        1    0.000    0.000    0.000    0.000 dufunc.py:402(_install_ufunc_at)
        1    0.000    0.000    0.000    0.000 pydoc.py:1895(Helper)
       10    0.000    0.000    0.000    0.000 gdal.py:13186(GetDriverByName)
        1    0.000    0.000    0.000    0.000 types.py:531(ArrayType)
      137    0.000    0.000    0.000    0.000 {method 'ravel' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 legendre.py:1(<module>)
        1    0.000    0.000    0.000    0.000 listobject.py:76(ListStatus)
       42    0.000    0.000    0.000    0.000 _format_impl.py:310(descr_to_dtype)
        2    0.000    0.000    0.000    0.000 fromnumeric.py:2436(any)
       47    0.000    0.000    0.000    0.000 cpu_options.py:178(encode)
      197    0.000    0.000    0.000    0.000 {method 'write' of '_io.BufferedWriter' objects}
        1    0.000    0.000    0.000    0.000 targets.py:206(from_default_triple)
      309    0.000    0.000    0.000    0.000 {method 'fileno' of '_io.BufferedReader' objects}
      123    0.000    0.000    0.000    0.000 inspect.py:300(ismethod)
      154    0.000    0.000    0.000    0.000 contextlib.py:446(__exit__)
        2    0.000    0.000    0.000    0.000 hashing.py:561(_gen_siphash)
        1    0.000    0.000    0.000    0.000 event.py:50(EventStatus)
      391    0.000    0.000    0.000    0.000 numeric.py:91(_zeros_like_dispatcher)
        8    0.000    0.000    0.000    0.000 utils.py:377(close_resource)
        1    0.000    0.000    0.000    0.000 unicode_support.py:381(_PY_CTF)
       53    0.000    0.000    0.000    0.000 ssa.py:329(__init__)
       60    0.000    0.000    0.000    0.000 byteflow.py:301(_guard_with_as)
        1    0.000    0.000    0.000    0.000 builtins.py:368(<listcomp>)
        2    0.000    0.000    0.000    0.000 wrappers.py:275(load_aligned)
        2    0.000    0.000    0.000    0.000 _binomial.py:17(make_binomial_btpe)
        2    0.000    0.000    0.000    0.000 models.py:100(<listcomp>)
      116    0.000    0.000    0.000    0.000 inspect.py:283(ismodule)
      297    0.000    0.000    0.000    0.000 {built-in method builtins.vars}
       50    0.000    0.000    0.000    0.000 _strptime.py:234(<genexpr>)
        6    0.000    0.000    0.000    0.000 base.py:808(<listcomp>)
        1    0.000    0.000    0.000    0.000 models.py:434(UniTupleModel)
       30    0.000    0.000    0.000    0.000 listobject.py:755(impl_getitem)
        1    0.000    0.000    0.000    0.000 _fft.py:1(<module>)
       29    0.000    0.000    0.000    0.000 _compiler.py:407(_generate_overlap_table)
        1    0.000    0.000    0.000    0.000 slicing.py:1(<module>)
        2    0.000    0.000    0.000    0.000 numbers.py:326(int_sgt_impl)
       21    0.000    0.000    0.000    0.000 misc.py:150(__init__)
      120    0.000    0.000    0.000    0.000 {method 'center' of 'str' objects}
      497    0.000    0.000    0.000    0.000 models.py:247(from_argument)
        1    0.000    0.000    0.000    0.000 symbolic.py:66(RelOp)
        1    0.000    0.000    0.000    0.000 context.py:26(NRTContext)
      534    0.000    0.000    0.000    0.000 abstract.py:151(can_convert_from)
       14    0.000    0.000    0.000    0.000 wall_shadows.py:66(<listcomp>)
        1    0.000    0.000    0.000    0.000 builtins.py:40(Abs)
       59    0.000    0.000    0.000    0.000 context.py:187(__init__)
      183    0.000    0.000    0.000    0.000 codegen.py:1154(target_data)
        6    0.000    0.000    0.000    0.000 functions.py:37(_wrapper)
      342    0.000    0.000    0.000    0.000 ir.py:1051(infer_constant)
       34    0.000    0.000    0.000    0.000 {method 'set' of '_contextvars.ContextVar' objects}
        2    0.000    0.000    0.000    0.000 wrappers.py:130(store)
        1    0.000    0.000    0.000    0.000 asnumbatype.py:24(__init__)
      178    0.000    0.000    0.000    0.000 compiler_machinery.py:102(get_analysis)
        2    0.000    0.000    0.000    0.000 interpreter.py:1978(op_BUILD_SLICE)
       69    0.000    0.000    0.000    0.000 signal.py:9(<lambda>)
       30    0.000    0.000    0.000    0.000 unicode.py:1817(unicode_getitem)
       14    0.000    0.000    0.000    0.000 calendar.py:79(__getitem__)
       70    0.000    0.000    0.000    0.000 shape_base.py:456(<setcomp>)
       43    0.000    0.000    0.000    0.000 ir.py:623(__init__)
        8    0.000    0.000    0.000    0.000 linecache.py:52(checkcache)
      459    0.000    0.000    0.000    0.000 typedlist.py:286(_typed)
       77    0.000    0.000    0.000    0.000 models.py:44(get_data_type)
      114    0.000    0.000    0.000    0.000 inspect.py:1762(_static_getmro)
       78    0.000    0.000    0.000    0.000 __init__.py:221(_for)
       13    0.000    0.000    0.000    0.000 builder.py:159(wrap)
        1    0.000    0.000    0.000    0.000 hermite.py:1(<module>)
       13    0.000    0.000    0.000    0.000 _dtype_ctypes.py:103(dtype_from_ctypes_type)
      118    0.000    0.000    0.000    0.000 llvm_pass_timings.py:329(record_legacy)
        1    0.000    0.000    0.000    0.000 boxing.py:1104(box_meminfo_pointer)
       12    0.000    0.000    0.000    0.000 values.py:69(wrap)
       30    0.000    0.000    0.000    0.000 dictobject.py:767(impl_getitem)
        4    0.000    0.000    0.000    0.000 extending.py:253(overload_classmethod)
        1    0.000    0.000    0.000    0.000 _strptime.py:83(<listcomp>)
        3    0.000    0.000    0.000    0.000 typeinfer.py:1027(seed_return)
       62    0.000    0.000    0.000    0.000 ir.py:873(__str__)
        1    0.000    0.000    0.000    0.000 symbolic.py:96(ArithOp)
        1    0.000    0.000    0.000    0.000 _sf_error.py:1(<module>)
        3    0.000    0.000    0.000    0.000 imputils.py:191(res)
        2    0.000    0.000    0.000    0.000 _pep440.py:117(parse)
      140    0.000    0.000    0.000    0.000 typeinfer.py:200(__init__)
        1    0.000    0.000    0.000    0.000 core.py:2872(__new__)
        4    0.000    0.000    0.000    0.000 _nanfunctions_impl.py:382(nanmax)
        1    0.000    0.000    0.000    0.000 containers.py:52(BaseContainerIterator)
      248    0.000    0.000    0.000    0.000 __init__.py:660(update)
       21    0.000    0.000    0.000    0.000 ir.py:1344(verify)
        3    0.000    0.000    0.000    0.000 cgutils.py:294(_get_ptr_by_index)
       16    0.000    0.000    0.000    0.000 ir.py:481(iternext)
      474    0.000    0.000    0.000    0.000 {method 'end' of 're.Match' objects}
        1    0.000    0.000    0.000    0.000 models.py:1124(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:809(_sanity_check)
      159    0.000    0.000    0.000    0.000 {built-in method _struct.unpack}
        1    0.000    0.000    0.000    0.000 ogr.py:5110(GeomFieldDefn)
        1    0.000    0.000    0.000    0.000 timezonefinder.py:1183(timezone_at)
      170    0.000    0.000    0.000    0.000 dataclasses.py:646(_is_classvar)
        1    0.000    0.000    0.000    0.000 abc.py:56(Traversable)
        2    0.000    0.000    0.000    0.000 wrappers.py:285(store_aligned)
      116    0.000    0.000    0.000    0.000 containers.py:223(types)
        1    0.000    0.000    0.000    0.000 linker.py:1(<module>)
      624    0.000    0.000    0.000    0.000 {built-in method builtins.globals}
        1    0.000    0.000    0.000    0.000 commontypes.py:1(<module>)
      198    0.000    0.000    0.000    0.000 contextlib.py:763(__init__)
       30    0.000    0.000    0.000    0.000 listobj.py:1220(literal_list_getitem)
       36    0.000    0.000    0.000    0.000 ir.py:1360(insert_before_terminator)
       32    0.000    0.000    0.000    0.000 enum.py:360(__init__)
        1    0.000    0.000    0.000    0.000 asnumbatype.py:25(<dictcomp>)
        7    0.000    0.000    0.000    0.000 byteflow.py:1655(_unaryop)
      345    0.000    0.000    0.000    0.000 dispatcher.py:64(normal_handler)
        1    0.000    0.000    0.000    0.000 quoprimime.py:55(<listcomp>)
      392    0.000    0.000    0.000    0.000 multiarray.py:115(empty_like)
       10    0.000    0.000    0.000    0.000 gdal.py:5326(SetGeoTransform)
      342    0.000    0.000    0.000    0.000 containers.py:641(key)
       16    0.000    0.000    0.000    0.000 typeconv.py:57(set_promote)
       30    0.000    0.000    0.000    0.000 pathlib.py:657(stem)
        1    0.000    0.000    0.000    0.000 pythonapi.py:1256(nrt_meminfo_as_pyobject)
        2    0.000    0.000    0.000    0.000 core.py:3040(__array_finalize__)
        6    0.000    0.000    0.000    0.000 gettext.py:224(_expand_lang)
       36    0.000    0.000    0.000    0.000 inspect.py:1783(_is_type)
      411    0.000    0.000    0.000    0.000 errors.py:266(highlight)
       58    0.000    0.000    0.000    0.000 inspect.py:2784(__eq__)
        1    0.000    0.000    0.000    0.000 pythonapi.py:965(object_istrue)
        6    0.000    0.000    0.000    0.000 analysis.py:357(prune_by_value)
      120    0.000    0.000    0.000    0.000 utci.py:419(<genexpr>)
       36    0.000    0.000    0.000    0.000 ir.py:294(__eq__)
        9    0.000    0.000    0.000    0.000 scalars.py:43(cast_python_value)
       24    0.000    0.000    0.000    0.000 utils.py:52(_has_surrogates)
      295    0.000    0.000    0.000    0.000 ffi.py:190(__init__)
        2    0.000    0.000    0.000    0.000 np_binary_helpers.py:45(get_block_ranges_path)
      185    0.000    0.000    0.000    0.000 bytecode.py:291(<genexpr>)
       16    0.000    0.000    0.000    0.000 ir.py:474(getiter)
      421    0.000    0.000    0.000    0.000 errors.py:260(filename)
      409    0.000    0.000    0.000    0.000 errors.py:263(indicate)
       30    0.000    0.000    0.000    0.000 dictobject.py:706(impl_setitem)
       98    0.000    0.000    0.000    0.000 engine.py:1723(<genexpr>)
        1    0.000    0.000    0.000    0.000 _datasource.py:371(abspath)
        1    0.000    0.000    0.000    0.000 dufunc.py:290(__call__)
       16    0.000    0.000    0.000    0.000 runtime.py:308(_positive_int)
      334    0.000    0.000    0.000    0.000 context.py:23(_dispose)
        3    0.000    0.000    0.000    0.000 enumimpl.py:64(enum_class_getattr)
      409    0.000    0.000    0.000    0.000 errors.py:254(code)
        8    0.000    0.000    0.000    0.000 context.py:45(_check_null_result)
        1    0.000    0.000    0.000    0.000 typedlist.py:193(List)
       25    0.000    0.000    0.000    0.000 dataclasses.py:548(<dictcomp>)
        2    0.000    0.000    0.000    0.000 types.py:67(new_class)
        1    0.000    0.000    0.000    0.000 mixins.py:60(NDArrayOperatorsMixin)
       61    0.000    0.000    0.000    0.000 _internal.py:39(<listcomp>)
        1    0.000    0.000    0.000    0.000 castgraph.py:6(Conversion)
        1    0.000    0.000    0.000    0.000 tzinfo.py:261(localize)
        1    0.000    0.000    0.000    0.000 _ellip_harm.py:1(<module>)
      156    0.000    0.000    0.000    0.000 cpu_options.py:145(is_never_inline)
        3    0.000    0.000    0.000    0.000 models.py:438(__init__)
       42    0.000    0.000    0.000    0.000 model.py:68(_get_items)
        1    0.000    0.000    0.000    0.000 pythonapi.py:1179(object_hash)
        1    0.000    0.000    0.000    0.000 hermite_e.py:1(<module>)
      107    0.000    0.000    0.000    0.000 __init__.py:118(valid)
       24    0.000    0.000    0.000    0.000 utci.py:384(_uniform_vapour_pressure)
        2    0.000    0.000    0.000    0.000 fromnumeric.py:86(_wrapreduction_any_all)
       43    0.000    0.000    0.000    0.000 feedparser.py:121(pushlines)
        6    0.000    0.000    0.000    0.000 models.py:540(<listcomp>)
        1    0.000    0.000    0.000    0.000 _spherical_bessel.py:1(<module>)
       57    0.000    0.000    0.000    0.000 codegen.py:1093(is_symbol_defined)
       48    0.000    0.000    0.000    0.000 __init__.py:253(escape)
        1    0.000    0.000    0.000    0.000 auxfuncs.py:938(process_f2cmap_dict)
        8    0.000    0.000    0.000    0.000 templates.py:87(__eq__)
        5    0.000    0.000    0.000    0.000 ir.py:1319(remove)
       37    0.000    0.000    0.000    0.000 solar.py:746(apparent_sun_longitude_calculation)
      220    0.000    0.000    0.000    0.000 templates.py:1276(Template)
        1    0.000    0.000    0.000    0.000 builtins.py:375(<listcomp>)
        1    0.000    0.000    0.000    0.000 _globals.py:66(_CopyMode)
      120    0.000    0.000    0.000    0.000 {method 'co_lines' of 'code' objects}
      306    0.000    0.000    0.000    0.000 interpreter.py:1480(do_change)
        1    0.000    0.000    0.000    0.000 builtins.py:369(<listcomp>)
        2    0.000    0.000    0.000    0.000 sysconfig.py:130(joinuser)
        2    0.000    0.000    0.000    0.000 arrayobj.py:1465(compute_memory_extents)
        1    0.000    0.000    0.000    0.000 listobject.py:226(_call_list_free)
      124    0.000    0.000    0.000    0.000 {built-in method _weakref.proxy}
       10    0.000    0.000    0.000    0.000 __init__.py:1447(__init__)
       28    0.000    0.000    0.000    0.000 datetime.py:73(generic)
        1    0.000    0.000    0.000    0.000 _support_alternative_backends.py:18(_FuncInfo)
       32    0.000    0.000    0.000    0.000 arraydecl.py:605(generic)
        1    0.000    0.000    0.000    0.000 _strptime.py:107(__calc_date_time)
      308    0.000    0.000    0.000    0.000 values.py:526(_get_reference)
       38    0.000    0.000    0.000    0.000 typeinfer.py:447(__init__)
        2    0.000    0.000    0.000    0.000 options.py:98(include_default_options)
        6    0.000    0.000    0.000    0.000 textwrap.py:470(indent)
        3    0.000    0.000    0.000    0.000 ir_utils.py:269(replace_vars_stmt)
       59    0.000    0.000    0.000    0.000 typeinfer.py:905(set_context)
        9    0.000    0.000    0.000    0.000 overrides.py:30(finalize_array_function_like)
       56    0.000    0.000    0.000    0.000 ipaddress.py:156(_split_optional_netmask)
        1    0.000    0.000    0.000    0.000 typing.py:979(__or__)
      120    0.000    0.000    0.000    0.000 _multiufuncs.py:43(<genexpr>)
        2    0.000    0.000    0.000    0.000 argparse.py:1475(add_argument_group)
       93    0.000    0.000    0.000    0.000 ir_utils.py:1242(find_single_branch)
       47    0.000    0.000    0.000    0.000 typed_passes.py:522(lowering_class)
      185    0.000    0.000    0.000    0.000 <frozen _collections_abc>:315(__subclasshook__)
       12    0.000    0.000    0.000    0.000 feedparser.py:195(_new_message)
        3    0.000    0.000    0.000    0.000 functools.py:800(singledispatch)
        3    0.000    0.000    0.000    0.000 pathlib.py:313(select_from)
       58    0.000    0.000    0.000    0.000 context.py:753(keyfunc)
        1    0.000    0.000    0.000    0.000 targets.py:74(get_host_cpu_features)
      477    0.000    0.000    0.000    0.000 {built-in method _stat.S_ISLNK}
       16    0.000    0.000    0.000    0.000 ir.py:467(pair_second)
        1    0.000    0.000    0.000    0.000 compiler_lock.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tracing.py:1(<module>)
      114    0.000    0.000    0.000    0.000 types.py:370(__new__)
       30    0.000    0.000    0.000    0.000 dictobject.py:1234(literalstrkeydict_impl_get)
        1    0.000    0.000    0.000    0.000 builtins.py:244(DivMod)
        4    0.000    0.000    0.000    0.000 containers.py:629(__init__)
       84    0.000    0.000    0.000    0.000 templates.py:1318(<genexpr>)
        1    0.000    0.000    0.000    0.000 ctypes_utils.py:1(<module>)
        1    0.000    0.000    0.000    0.000 typing.py:635(ClassVar)
        1    0.000    0.000    0.000    0.000 builtins.py:376(<listcomp>)
      122    0.000    0.000    0.000    0.000 typing.py:1725(__eq__)
       18    0.000    0.000    0.000    0.000 imputils.py:369(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:264(_reset_cache)
       28    0.000    0.000    0.000    0.000 npydecl.py:261(generic)
      259    0.000    0.000    0.000    0.000 event.py:286(duration)
       12    0.000    0.000    0.000    0.000 enumdecl.py:27(generic_resolve)
        1    0.000    0.000    0.000    0.000 _policybase.py:99(_extend_docstrings)
       30    0.000    0.000    0.000    0.000 listobject.py:829(impl_setitem)
       10    0.000    0.000    0.000    0.000 array_exprs.py:15(_is_ufunc)
       57    0.000    0.000    0.000    0.000 utils.py:223(push)
        1    0.000    0.000    0.000    0.000 newpassmanagers.py:106(RefPruneSubpasses)
       41    0.000    0.000    0.000    0.000 {method 'tell' of '_io.BufferedReader' objects}
        1    0.000    0.000    0.000    0.000 pythonapi.py:1270(nrt_meminfo_from_pyobject)
       32    0.000    0.000    0.000    0.000 builtins.py:625(generic)
        9    0.000    0.000    0.000    0.000 weakref.py:585(__call__)
      258    0.000    0.000    0.000    0.000 misc.py:314(key)
        4    0.000    0.000    0.000    0.000 wbgt.py:240(saturation_specific_humidity)
        1    0.000    0.000    0.000    0.000 initfini.py:1(<module>)
      237    0.000    0.000    0.000    0.000 tzinfo.py:47(memorized_ttinfo)
       36    0.000    0.000    0.000    0.000 ground_view.py:32(_scalar)
       30    0.000    0.000    0.000    0.000 dictobject.py:1315(literalstrkeydict_banned_impl_setitem)
       18    0.000    0.000    0.000    0.000 <frozen posixpath>:229(expanduser)
       10    0.000    0.000    0.000    0.000 {built-in method osgeo._gdal.Dataset_SetGeoTransform}
        1    0.000    0.000    0.000    0.000 pythonapi.py:958(object_type)
       13    0.000    0.000    0.000    0.000 ir.py:761(__str__)
       59    0.000    0.000    0.000    0.000 errors.py:526(__init__)
        4    0.000    0.000    0.000    0.000 ufuncbuilder.py:139(store_overloads_on_success)
        1    0.000    0.000    0.000    0.000 base.py:167(BaseContext)
        1    0.000    0.000    0.000    0.000 manager.py:1(<module>)
       16    0.000    0.000    0.000    0.000 ir.py:461(pair_first)
      252    0.000    0.000    0.000    0.000 {method '__exit__' of 'numpy.nditer' objects}
       47    0.000    0.000    0.000    0.000 ipaddress.py:1764(_parse_hextet)
       73    0.000    0.000    0.000    0.000 imputils.py:184(_decorate_getattr)
        1    0.000    0.000    0.000    0.000 _strptime.py:90(<listcomp>)
        4    0.000    0.000    0.000    0.000 {built-in method posix.readlink}
        1    0.000    0.000    0.000    0.000 builtins.py:247(<listcomp>)
       72    0.000    0.000    0.000    0.000 {method 'swapaxes' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 __init__.py:71(search_function)
      295    0.000    0.000    0.000    0.000 {method 'clear' of 'list' objects}
        1    0.000    0.000    0.000    0.000 __init__.py:229(<listcomp>)
       15    0.000    0.000    0.000    0.000 numpy_support.py:203(map_arrayscalar_type)
       30    0.000    0.000    0.000    0.000 listobj.py:1215(literal_list_setitem)
       47    0.000    0.000    0.000    0.000 coverage_support.py:37(get_registered_loc_notify)
       11    0.000    0.000    0.000    0.000 functools.py:191(<setcomp>)
        1    0.000    0.000    0.000    0.000 utils.py:348(OrderedSet)
        1    0.000    0.000    0.000    0.000 consts.py:1(<module>)
        3    0.000    0.000    0.000    0.000 {built-in method posix.uname}
      385    0.000    0.000    0.000    0.000 abstract.py:143(can_convert_to)
        5    0.000    0.000    0.000    0.000 _strptime.py:26(_getlang)
      170    0.000    0.000    0.000    0.000 dataclasses.py:654(_is_initvar)
       21    0.000    0.000    0.000    0.000 ipaddress.py:1161(_make_netmask)
       21    0.000    0.000    0.000    0.000 pythonapi.py:1337(get_null_object)
       42    0.000    0.000    0.000    0.000 cgutils.py:310(__setattr__)
        1    0.000    0.000    0.000    0.000 ir_print.py:1(<module>)
        1    0.000    0.000    0.000    0.000 intrinsics.py:1(<module>)
      305    0.000    0.000    0.000    0.000 values.py:342(bitcast)
      197    0.000    0.000    0.000    0.000 _npyio_impl.py:500(_save_dispatcher)
        1    0.000    0.000    0.000    0.000 _info.py:1(<module>)
        2    0.000    0.000    0.000    0.000 numbers.py:44(int_sub_impl)
