Sat Sep 19 16:15:40 2026    /Users/alansynn/Workspace/solweig-light/reports/characterization/p7_persistent_jit_serial_variant/small_v1/profile/worker.pstats

         7157498 function calls (6854664 primitive calls) in 4.308 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        2    0.000    0.000    0.000    0.000 PolygonCollection.py:33(Init)
        1    0.000    0.000    0.000    0.000 testing.py:42(Deprecated)
       81    0.000    0.000    0.000    0.000 codegen.py:1154(target_data)
        1    0.000    0.000    0.000    0.000 ccallback.py:33(CFunc)
        1    0.000    0.000    0.000    0.000 __init__.py:1243(__init__)
        4    0.000    0.000    0.000    0.000 byteflow.py:1021(op_RAISE_VARARGS)
      101    0.000    0.000    0.000    0.000 {built-in method sys._getframe}
        1    0.000    0.000    0.000    0.000 pickle.py:1137(_Unpickler)
        1    0.000    0.000    0.000    0.000 descriptors.py:1(<module>)
       50    0.000    0.000    0.000    0.000 inspect.py:456(istraceback)
        1    0.000    0.000    0.000    0.000 _support_alternative_backends.py:876(<listcomp>)
      130    0.000    0.000    0.000    0.000 untyped_passes.py:26(fallback_context)
       21    0.000    0.000    0.000    0.000 cgutils.py:310(__setattr__)
       75    0.000    0.000    0.000    0.000 enum.py:229(__set_name__)
       20    0.000    0.000    0.000    0.000 {method 'reset' of '_contextvars.ContextVar' objects}
       10    0.000    0.000    0.000    0.000 <frozen _collections_abc>:815(__len__)
        1    0.000    0.000    0.000    0.000 environment.py:7(Environment)
        1    0.000    0.000    0.000    0.000 appdirs.py:1(<module>)
        1    0.000    0.000    0.000    0.000 pathlib.py:112(_WindowsFlavour)
       22    0.000    0.000    0.000    0.000 codegen.py:1093(is_symbol_defined)
       33    0.000    0.000    0.000    0.000 typing.py:1844(<genexpr>)
        1    0.000    0.000    0.000    0.000 fromnumeric.py:1100(argsort)
        1    0.000    0.000    0.000    0.000 {built-in method osgeo._gdal.DirEntry_swigregister}
       14    0.000    0.000    0.000    0.000 __init__.py:594(_discover_resolvers)
        5    0.000    0.000    0.000    0.000 charseq.py:323(charseq_getitem)
        1    0.000    0.000    0.000    0.000 _strptime.py:84(<listcomp>)
       81    0.000    0.000    0.000    0.000 dispatcher.py:175(__init__)
       32    0.000    0.000    0.000    0.000 getlimits.py:436(max)
       91    0.000    0.000    0.000    0.000 _support_alternative_backends.py:75(name)
       48    0.000    0.000    0.000    0.000 llvm_pass_timings.py:329(record_legacy)
        1    0.000    0.000    0.000    0.000 llvm_pass_timings.py:318(PassTimingsCollection)
        1    0.000    0.000    0.000    0.000 ogr.py:5267(Geometry)
       51    0.000    0.000    0.000    0.000 types.py:595(packed)
        1    0.000    0.000    0.000    0.000 ufunc_base.py:77(_install_cg)
        1    0.000    0.000    0.000    0.000 _at.py:52(Undef)
       48    0.000    0.000    0.000    0.000 containers.py:311(<genexpr>)
       14    0.000    0.000    0.000    0.000 __init__.py:228(_acquireLock)
      109    0.000    0.000    0.000    0.000 functions.py:506(key)
        1    0.000    0.000    0.000    0.000 lazy.py:172(<listcomp>)
        3    0.000    0.000    0.000    0.000 visibility.py:36(_shape)
        3    0.000    0.000    0.000    0.000 argparse.py:1853(_add_action)
        1    0.000    0.000    0.000    0.000 _strptime.py:152(__calc_timezone)
       50    0.000    0.000    0.000    0.000 inspect.py:480(iscode)
       59    0.000    0.000    0.000    0.000 {method 'setter' of 'property' objects}
        2    0.000    0.000    0.000    0.000 builder.py:550(neg)
        1    0.000    0.000    0.000    0.000 pprint.py:106(PrettyPrinter)
        3    0.000    0.000    0.000    0.000 result.py:12(failfast)
        1    0.000    0.000    0.000    0.000 _add_newdocs_scalars.py:54(_get_platform_and_machine)
       10    0.000    0.000    0.000    0.000 typing.py:2609(overload)
        1    0.000    0.000    0.000    0.000 _add_newdocs_scalars.py:18(numeric_type_aliases)
      111    0.000    0.000    0.000    0.000 {built-in method builtins.bin}
       37    0.000    0.000    0.000    0.000 solar.py:841(topocentric_local_hour_calculate)
        2    0.000    0.000    0.000    0.000 builder.py:1045(fence)
        1    0.000    0.000    0.000    0.000 context.py:43(CallStack)
        4    0.000    0.000    0.000    0.000 templates.py:87(__eq__)
       85    0.000    0.000    0.000    0.000 {method 'from_address' of '_ctypes.PyCArrayType' objects}
       10    0.000    0.000    0.000    0.000 funcdesc.py:16(qualifying_prefix)
        1    0.000    0.000    0.000    0.000 initfini.py:52(initialize_native_asmprinter)
        2    0.000    0.000    0.000    0.000 _datasource.py:413(_sanitize_relative_path)
        2    0.000    0.000    0.000    0.000 targetconfig.py:125(find_options)
        1    0.000    0.000    0.000    0.000 __init__.py:882(__init__)
       13    0.000    0.000    0.000    0.000 untyped_passes.py:98(run_pass)
        8    0.000    0.000    0.000    0.000 gdal.py:9191(GetColorInterpretation)
        1    0.000    0.000    0.000    0.000 {method 'accumulate' of 'numpy.ufunc' objects}
       63    0.000    0.000    0.000    0.000 callconv.py:850(_get_excinfo_argument)
        2    0.000    0.000    0.000    0.000 gdal.py:441(_UseExceptions)
        1    0.000    0.000    0.000    0.000 dispatcher.py:190(_DispatcherBase)
       25    0.000    0.000    0.000    0.000 dataclasses.py:346(__init__)
        1    0.000    0.000    0.000    0.000 _common.py:42(resolve)
        1    0.000    0.000    0.000    0.000 platform.py:1002(_sys_version)
        1    0.000    0.000    0.000    0.000 osr.py:474(SpatialReference)
       32    0.000    0.000    0.000    0.000 typing.py:284(_check_generic)
       12    0.000    0.000    0.000    0.000 utils.py:228(pop)
       39    0.000    0.000    0.000    0.000 analysis.py:388(Unknown)
        2    0.000    0.000    0.000    0.000 <frozen _collections_abc>:440(__repr__)
        1    0.000    0.000    0.000    0.000 lazy.py:118(<listcomp>)
       97    0.000    0.000    0.000    0.000 {method 'clear' of 'list' objects}
      140    0.000    0.000    0.000    0.000 cgutils.py:233(_cast_member_to_value)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha3_224}
        4    0.000    0.000    0.000    0.000 consts.py:96(<listcomp>)
       10    0.000    0.000    0.000    0.000 _parser.py:265(getwhile)
        1    0.000    0.000    0.000    0.000 ffi.py:97(__exit__)
       18    0.000    0.000    0.000    0.000 dispatcher.py:706(_callback_add_compiler_timer)
        1    0.000    0.000    0.000    0.000 persistence.py:223(<listcomp>)
      109    0.000    0.000    0.000    0.000 controlflow.py:730(<genexpr>)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1280(IPv4Address)
        1    0.000    0.000    0.000    0.000 builder.py:1014(cmpxchg)
        1    0.000    0.000    0.000    0.000 nrt.py:15(_Runtime)
        1    0.000    0.000    0.000    0.000 models.py:301(OpaqueModel)
        1    0.000    0.000    0.000    0.000 npydecl.py:338(<listcomp>)
       50    0.000    0.000    0.000    0.000 inspect.py:466(isframe)
        1    0.000    0.000    0.000    0.000 registry.py:12(CPUTarget)
        1    0.000    0.000    0.000    0.000 __init__.py:985(distributions)
        4    0.000    0.000    0.000    0.000 values.py:924(_to_list)
      119    0.000    0.000    0.000    0.000 context.py:23(_dispose)
       86    0.000    0.000    0.000    0.000 npydecl.py:316(typing_class)
        1    0.000    0.000    0.000    0.000 runtime.py:618(<dictcomp>)
       25    0.000    0.000    0.000    0.000 <frozen abc>:146(update_abstractmethods)
      118    0.000    0.000    0.000    0.000 interpreter.py:1480(do_change)
        1    0.000    0.000    0.000    0.000 npydecl.py:439(parse_shape)
        3    0.000    0.000    0.000    0.000 {built-in method posix.cpu_count}
        1    0.000    0.000    0.000    0.000 utils.py:193(ThreadLocalStack)
        8    0.000    0.000    0.000    0.000 enumdecl.py:39(generic)
        1    0.000    0.000    0.000    0.000 _arrayterator_impl.py:1(<module>)
        3    0.000    0.000    0.000    0.000 datetime.py:1673(__new__)
        1    0.000    0.000    0.000    0.000 setdecl.py:34(SetAttribute)
       28    0.000    0.000    0.000    0.000 dispatcher.py:182(__exit__)
        1    0.000    0.000    0.000    0.000 _linalg.py:83(EigResult)
        1    0.000    0.000    0.000    0.000 builtins.py:216(BinOpTrueDiv)
       37    0.000    0.000    0.000    0.000 argparse.py:1395(register)
        1    0.000    0.000    0.000    0.000 random.py:800(getrandbits)
       12    0.000    0.000    0.000    0.000 _policybase.py:289(_sanitize_header)
        1    0.000    0.000    0.000    0.000 context.py:616(insert_user_function)
        2    0.000    0.000    0.000    0.000 byteflow.py:983(op_JUMP_BACKWARD)
        1    0.000    0.000    0.000    0.000 hashing.py:398(DJBX33A)
       19    0.000    0.000    0.000    0.000 dataclasses.py:846(<listcomp>)
        1    0.000    0.000    0.000    0.000 gdal.py:8267(MDArray)
        4    0.000    0.000    0.000    0.000 core.py:1185(__init__)
        3    0.000    0.000    0.000    0.000 {built-in method numpy._core._multiarray_umath._populate_finfo_constants}
        5    0.000    0.000    0.000    0.000 imputils.py:213(fix_returning_optional)
       37    0.000    0.000    0.000    0.000 {built-in method _weakref.proxy}
        2    0.000    0.000    0.000    0.000 models.py:363(__init__)
      134    0.000    0.000    0.000    0.000 errors.py:254(code)
       96    0.000    0.000    0.000    0.000 controlflow.py:291(<listcomp>)
       98    0.000    0.000    0.000    0.000 polygon_array.py:530(<genexpr>)
       19    0.000    0.000    0.000    0.000 typing.py:1851(<genexpr>)
       10    0.000    0.000    0.000    0.000 callconv.py:108(init_call_helper)
        3    0.000    0.000    0.000    0.000 argparse.py:1674(_add_action)
        2    0.000    0.000    0.000    0.000 _function_base_impl.py:2431(__init__)
        1    0.000    0.000    0.000    0.000 {method 'partition' of 'numpy.ndarray' objects}
        2    0.000    0.000    0.000    0.000 base.py:580(get_bound_function)
        1    0.000    0.000    0.000    0.000 _iotools.py:452(StringConverter)
        4    0.000    0.000    0.000    0.000 abstract.py:428(__init__)
        1    0.000    0.000    0.000    0.000 _pytesttester.py:1(<module>)
       38    0.000    0.000    0.000    0.000 _collections.py:23(freeze)
        2    0.000    0.000    0.000    0.000 {method 'max' of 'numpy.ndarray' objects}
        8    0.000    0.000    0.000    0.000 <frozen _collections_abc>:78(_check_methods)
       14    0.000    0.000    0.000    0.000 __init__.py:757(path)
       25    0.000    0.000    0.000    0.000 caching.py:175(get_disambiguator)
       13    0.000    0.000    0.000    0.000 npydecl.py:417(<genexpr>)
        1    0.000    0.000    0.000    0.000 _delegators.py:1(<module>)
        1    0.000    0.000    0.000    0.000 multiarray.py:81(_override___module__)
       10    0.000    0.000    0.000    0.000 {built-in method binascii.b2a_base64}
       22    0.000    0.000    0.000    0.000 caching.py:750(_guard_against_spurious_io_errors)
       48    0.000    0.000    0.000    0.000 {method 'translate' of 'str' objects}
       23    0.000    0.000    0.000    0.000 <frozen genericpath>:87(samestat)
        3    0.000    0.000    0.000    0.000 models.py:540(<listcomp>)
        2    0.000    0.000    0.000    0.000 {built-in method osgeo._osr.new_SpatialReference}
        8    0.000    0.000    0.000    0.000 typeinfer.py:928(register_dispatcher)
        5    0.000    0.000    0.000    0.000 locale.py:479(_parse_localename)
        5    0.000    0.000    0.000    0.000 callconv.py:43(_const_int)
       84    0.000    0.000    0.000    0.000 lazy.py:149(lazy)
      154    0.000    0.000    0.000    0.000 contextlib.py:443(__enter__)
        2    0.000    0.000    0.000    0.000 {built-in method osgeo._gdal_array._UseExceptions}
      134    0.000    0.000    0.000    0.000 errors.py:266(highlight)
       32    0.000    0.000    0.000    0.000 base.py:191(enable_boundscheck)
       52    0.000    0.000    0.000    0.000 dis.py:420(_is_backward_jump)
       10    0.000    0.000    0.000    0.000 lowering.py:141(post_lower)
       25    0.000    0.000    0.000    0.000 dataclasses.py:1052(<listcomp>)
        1    0.000    0.000    0.000    0.000 builtins.py:224(BinOpTrueDiv)
       24    0.000    0.000    0.000    0.000 dataclasses.py:1046(<listcomp>)
       10    0.000    0.000    0.000    0.000 controlflow.py:533(<dictcomp>)
        1    0.000    0.000    0.000    0.000 cgutils.py:294(_get_ptr_by_index)
       56    0.000    0.000    0.000    0.000 event.py:262(__init__)
       21    0.000    0.000    0.000    0.000 mathimpl.py:138(unary_math_extern)
       95    0.000    0.000    0.000    0.000 targetconfig.py:34(type)
       12    0.000    0.000    0.000    0.000 extending.py:180(overload_attribute)
        1    0.000    0.000    0.000    0.000 _string_helpers.py:1(<module>)
        2    0.000    0.000    0.000    0.000 instructions.py:788(descr)
        1    0.000    0.000    0.000    0.000 cmathdecl.py:27(CMath_predicate)
        4    0.000    0.000    0.000    0.000 {method 'any' of 'numpy.generic' objects}
       43    0.000    0.000    0.000    0.000 {method 'truncate' of '_io.StringIO' objects}
       13    0.000    0.000    0.000    0.000 inline_closurecall.py:81(__init__)
        2    0.000    0.000    0.000    0.000 utils.py:451(runonce)
        1    0.000    0.000    0.000    0.000 pathlib.py:455(PurePath)
       73    0.000    0.000    0.000    0.000 models.py:447(get_value_type)
       10    0.000    0.000    0.000    0.000 nrt.py:61(library)
        1    0.000    0.000    0.000    0.000 numbers.py:869(real_ne_impl)
        5    0.000    0.000    0.000    0.000 registry.py:60(__init__)
        1    0.000    0.000    0.000    0.000 cpu.py:35(CPUContext)
       71    0.000    0.000    0.000    0.000 {built-in method _stat.S_ISDIR}
      118    0.000    0.000    0.000    0.000 registry.py:10(__init__)
        2    0.000    0.000    0.000    0.000 targetconfig.py:129(<dictcomp>)
        8    0.000    0.000    0.000    0.000 ir.py:633(__repr__)
        1    0.000    0.000    0.000    0.000 _tzpath.py:31(_parse_python_tzpath)
        1    0.000    0.000    0.000    0.000 scalars.py:183(member_type)
        1    0.000    0.000    0.000    0.000 getlimits.py:60(finfo)
       11    0.000    0.000    0.000    0.000 <frozen io>:61(__getattr__)
        1    0.000    0.000    0.000    0.000 utils.py:444(get_hole_registry_path)
        1    0.000    0.000    0.000    0.000 __init__.py:731(DistributionFinder)
        1    0.000    0.000    0.000    0.000 pickle.py:407(_Pickler)
        1    0.000    0.000    0.000    0.000 options.py:72(DefaultOptions)
        1    0.000    0.000    0.000    0.000 {method 'argsort' of 'numpy.ndarray' objects}
        6    0.000    0.000    0.000    0.000 _policybase.py:94(_append_doc)
      115    0.000    0.000    0.000    0.000 __init__.py:108(<lambda>)
       24    0.000    0.000    0.000    0.000 numerictypes.py:594(_scalar_type_key)
      125    0.000    0.000    0.000    0.000 types.py:208(_to_string)
       13    0.000    0.000    0.000    0.000 {method 'cache_clear' of 'functools._lru_cache_wrapper' objects}
       10    0.000    0.000    0.000    0.000 context.py:89(undo_stack)
       18    0.000    0.000    0.000    0.000 inspect.py:310(ismethoddescriptor)
        1    0.000    0.000    0.000    0.000 numbers.py:849(real_le_impl)
       80    0.000    0.000    0.000    0.000 typed_passes.py:42(fallback_context)
        1    0.000    0.000    0.000    0.000 tzfile.py:1(<module>)
        1    0.000    0.000    0.000    0.000 builtins.py:70(Range)
       25    0.000    0.000    0.000    0.000 dataclasses.py:397(<genexpr>)
        1    0.000    0.000    0.000    0.000 solar.py:1(<module>)
       13    0.000    0.000    0.000    0.000 _dtype_ctypes.py:74(_from_ctypes_scalar)
       15    0.000    0.000    0.000    0.000 templates.py:78(__setstate__)
       13    0.000    0.000    0.000    0.000 byteflow.py:324(__init__)
        2    0.000    0.000    0.000    0.000 {method 'close' of '_io.FileIO' objects}
        2    0.000    0.000    0.000    0.000 np_binary_helpers.py:25(get_xmin_path)
      134    0.000    0.000    0.000    0.000 errors.py:263(indicate)
        2    0.000    0.000    0.000    0.000 tzinfo.py:206(normalize)
        8    0.000    0.000    0.000    0.000 {built-in method osgeo._gdal.MajorObject_GetDescription}
       27    0.000    0.000    0.000    0.000 inspect.py:2205(parse_name)
        1    0.000    0.000    0.000    0.000 {built-in method time.tzset}
        1    0.000    0.000    0.000    0.000 cmathdecl.py:13(CMath_unary)
       16    0.000    0.000    0.000    0.000 _add_newdocs_scalars.py:19(type_aliases_gen)
        1    0.000    0.000    0.000    0.000 contextlib.py:359(__exit__)
        3    0.000    0.000    0.000    0.000 array_exprs.py:15(_is_ufunc)
        2    0.000    0.000    0.000    0.000 core.py:6930(__init__)
       29    0.000    0.000    0.000    0.000 cpu_options.py:59(__eq__)
        8    0.000    0.000    0.000    0.000 gdal.py:13059(GetDataTypeName)
       11    0.000    0.000    0.000    0.000 context.py:31(__init__)
       10    0.000    0.000    0.000    0.000 targetconfig.py:249(<listcomp>)
        1    0.000    0.000    0.000    0.000 dufunc.py:177(DUFunc)
       26    0.000    0.000    0.000    0.000 {method 'center' of 'str' objects}
        1    0.000    0.000    0.000    0.000 typedobjectutils.py:38(_sentry_safe_cast)
        4    0.000    0.000    0.000    0.000 _pep440.py:437(_cmpkey)
        1    0.000    0.000    0.000    0.000 numbers.py:600(_implement_bitwise_operators)
       11    0.000    0.000    0.000    0.000 models.py:740(<listcomp>)
        1    0.000    0.000    0.000    0.000 ipaddress.py:671(_BaseNetwork)
        2    0.000    0.000    0.000    0.000 core.py:3015(_update_from)
      134    0.000    0.000    0.000    0.000 errors.py:260(filename)
        1    0.000    0.000    0.000    0.000 fnmatch.py:74(translate)
        6    0.000    0.000    0.000    0.000 extending.py:25(type_callable)
        1    0.000    0.000    0.000    0.000 __init__.py:281(DeprecatedList)
        5    0.000    0.000    0.000    0.000 auxfuncs.py:980(<dictcomp>)
        1    0.000    0.000    0.000    0.000 {method 'astype' of 'numpy.generic' objects}
       10    0.000    0.000    0.000    0.000 typed_passes.py:522(lowering_class)
       74    0.000    0.000    0.000    0.000 misc.py:314(key)
       56    0.000    0.000    0.000    0.000 bytecode.py:291(<genexpr>)
       10    0.000    0.000    0.000    0.000 cpu_options.py:56(encode)
        1    0.000    0.000    0.000    0.000 wbgt.py:269(relative_humidity)
       46    0.000    0.000    0.000    0.000 c_lexer.py:703(<lambda>)
        2    0.000    0.000    0.000    0.000 options.py:106(<dictcomp>)
       58    0.000    0.000    0.000    0.000 typeinfer.py:1002(_mangle_arg_name)
        2    0.000    0.000    0.000    0.000 byteflow.py:1602(op_GET_ITER)
        1    0.000    0.000    0.000    0.000 {method 'in_dll' of '_ctypes.UnionType' objects}
        7    0.000    0.000    0.000    0.000 models.py:85(<genexpr>)
        1    0.000    0.000    0.000    0.000 _scalars.py:1(<module>)
        4    0.000    0.000    0.000    0.000 {built-in method posix.get_terminal_size}
        3    0.000    0.000    0.000    0.000 pythonapi.py:200(get_env_manager)
        1    0.000    0.000    0.000    0.000 gdal.py:369(Window)
        1    0.000    0.000    0.000    0.000 __init__.py:662(<dictcomp>)
       32    0.000    0.000    0.000    0.000 containers.py:223(types)
      107    0.000    0.000    0.000    0.000 models.py:247(from_argument)
        9    0.000    0.000    0.000    0.000 dictobject.py:706(impl_setitem)
       91    0.000    0.000    0.000    0.000 fromnumeric.py:3478(_ndim_dispatcher)
       28    0.000    0.000    0.000    0.000 scalars.py:22(parse_integer_signed)
        9    0.000    0.000    0.000    0.000 dictobject.py:1315(literalstrkeydict_banned_impl_setitem)
       76    0.000    0.000    0.000    0.000 {built-in method sys.audit}
       10    0.000    0.000    0.000    0.000 ssa.py:37(__init__)
       92    0.000    0.000    0.000    0.000 dataclasses.py:1159(<genexpr>)
        1    0.000    0.000    0.000    0.000 instructions.py:808(__init__)
       13    0.000    0.000    0.000    0.000 dispatcher.py:1329(<genexpr>)
        2    0.000    0.000    0.000    0.000 {built-in method osgeo._gnm._UseExceptions}
       23    0.000    0.000    0.000    0.000 inline_closurecall.py:339(<listcomp>)
       84    0.000    0.000    0.000    0.000 abstract.py:444(literal_value)
       92    0.000    0.000    0.000    0.000 lowering.py:149(pre_block)
        1    0.000    0.000    0.000    0.000 argparse.py:157(HelpFormatter)
        1    0.000    0.000    0.000    0.000 options.py:10(TargetOptions)
        1    0.000    0.000    0.000    0.000 __init__.py:531(Distribution)
        1    0.000    0.000    0.000    0.000 config.py:66(_package_format)
       46    0.000    0.000    0.000    0.000 callconv.py:847(_get_return_argument)
        1    0.000    0.000    0.000    0.000 _linalg.py:99(SVDResult)
       12    0.000    0.000    0.000    0.000 message.py:337(set_payload)
       39    0.000    0.000    0.000    0.000 compiler_machinery.py:102(get_analysis)
       85    0.000    0.000    0.000    0.000 codegen.py:548(codegen)
       23    0.000    0.000    0.000    0.000 __init__.py:99(section_pairs)
        1    0.000    0.000    0.000    0.000 builtins.py:723(BooleanAttribute)
        1    0.000    0.000    0.000    0.000 np_binary_helpers.py:40(get_poly_ref_path)
        3    0.000    0.000    0.000    0.000 typing.py:1237(__init__)
       12    0.000    0.000    0.000    0.000 message.py:156(__init__)
        2    0.000    0.000    0.000    0.000 ogr.py:462(_UseExceptions)
        2    0.000    0.000    0.000    0.000 decoder.py:284(__init__)
       46    0.000    0.000    0.000    0.000 functions.py:695(get_impl_key)
        2    0.000    0.000    0.000    0.000 np_binary_helpers.py:20(get_xmax_path)
        1    0.000    0.000    0.000    0.000 _isocbind.py:1(<module>)
       75    0.000    0.000    0.000    0.000 caching.py:446(locator)
        1    0.000    0.000    0.000    0.000 mathdecl.py:126(Math_gcd)
       22    0.000    0.000    0.000    0.000 caching.py:34(_cache_log)
       30    0.000    0.000    0.000    0.000 mathimpl.py:122(unary_math_int_impl)
        1    0.000    0.000    0.000    0.000 func2subr.py:1(<module>)
        2    0.000    0.000    0.000    0.000 {built-in method osgeo._gdal._UseExceptions}
        9    0.000    0.000    0.000    0.000 listobject.py:829(impl_setitem)
       28    0.000    0.000    0.000    0.000 dispatcher.py:178(__enter__)
        1    0.000    0.000    0.000    0.000 selectors.py:588(_can_use)
        1    0.000    0.000    0.000    0.000 _methods.py:47(_sum)
        2    0.000    0.000    0.000    0.000 {built-in method osgeo._gdal.VersionInfo}
        9    0.000    0.000    0.000    0.000 cpu.py:44(__repr__)
        1    0.000    0.000    0.000    0.000 builtins.py:737(NumberAttribute)
       57    0.000    0.000    0.000    0.000 geometry.py:135(<genexpr>)
       25    0.000    0.000    0.000    0.000 tempfile.py:230(_get_candidate_names)
       29    0.000    0.000    0.000    0.000 typeinfer.py:200(__init__)
        1    0.000    0.000    0.000    0.000 builtins.py:42(<listcomp>)
       35    0.000    0.000    0.000    0.000 base.py:290(get_env_name)
        9    0.000    0.000    0.000    0.000 listobj.py:1215(literal_list_setitem)
        2    0.000    0.000    0.000    0.000 instructions.py:886(__init__)
        2    0.000    0.000    0.000    0.000 osr.py:1215(SetAxisMappingStrategy)
       24    0.000    0.000    0.000    0.000 {built-in method osgeo._gdal._UserHasSpecifiedIfUsingExceptions}
        1    0.000    0.000    0.000    0.000 message.py:979(MIMEPart)
        1    0.000    0.000    0.000    0.000 zipfile.py:833(ZipExtFile)
        1    0.000    0.000    0.000    0.000 listobject.py:556(_list_append)
       85    0.000    0.000    0.000    0.000 _compat_pickle.py:167(<genexpr>)
        1    0.000    0.000    0.000    0.000 _npyio_impl.py:803(_ensure_ndmin_ndarray)
        1    0.000    0.000    0.000    0.000 osr.py:2158(TransformPoint)
        4    0.000    0.000    0.000    0.000 model.py:264(__init__)
        1    0.000    0.000    0.000    0.000 legacy.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _array_like.py:36(_SupportsArrayFunc)
        2    0.000    0.000    0.000    0.000 np_binary_helpers.py:35(get_ymin_path)
        1    0.000    0.000    0.000    0.000 executionengine.py:124(target_data)
        2    0.000    0.000    0.000    0.000 <string>:2(__init__)
        1    0.000    0.000    0.000    0.000 numbers.py:147(Real)
        2    0.000    0.000    0.000    0.000 polygon_array.py:254(__del__)
       16    0.000    0.000    0.000    0.000 cloudpickle.py:217(_whichmodule)
       90    0.000    0.000    0.000    0.000 models.py:244(from_data)
        3    0.000    0.000    0.000    0.000 builder.py:84(wrap)
      102    0.000    0.000    0.000    0.000 {built-in method io.text_encoding}
        1    0.000    0.000    0.000    0.000 context.py:210(BaseContext)
       22    0.000    0.000    0.000    0.000 enum.py:806(__members__)
       16    0.000    0.000    0.000    0.000 ir.py:867(__init__)
        1    0.000    0.000    0.000    0.000 hashing.py:412(_Py_HashSecret_t)
       23    0.000    0.000    0.000    0.000 _weakrefset.py:17(__init__)
       28    0.000    0.000    0.000    0.000 inspect.py:505(isbuiltin)
      119    0.000    0.000    0.000    0.000 {method 'span' of 're.Match' objects}
        3    0.000    0.000    0.000    0.000 argparse.py:1485(_add_action)
        2    0.000    0.000    0.000    0.000 np_binary_helpers.py:30(get_ymax_path)
       91    0.000    0.000    0.000    0.000 values.py:342(bitcast)
       15    0.000    0.000    0.000    0.000 auxfuncs.py:792(gentitle)
       12    0.000    0.000    0.000    0.000 utils.py:223(push)
        1    0.000    0.000    0.000    0.000 errors.py:516(WarningsFixer)
      112    0.000    0.000    0.000    0.000 ipaddress.py:574(__int__)
        1    0.000    0.000    0.000    0.000 __init__.py:897(hugepage_setup)
       92    0.000    0.000    0.000    0.000 templates.py:173(generic)
        1    0.000    0.000    0.000    0.000 __init__.py:43(normalize_encoding)
        1    0.000    0.000    0.000    0.000 uuid.py:85(UUID)
        3    0.000    0.000    0.000    0.000 scalars.py:157(__init__)
        1    0.000    0.000    0.000    0.000 timezonefinder.py:968(TimezoneFinder)
        1    0.000    0.000    0.000    0.000 _dtype_ctypes.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:943(locate_file)
        2    0.000    0.000    0.000    0.000 model.py:174(build_backend_type)
        1    0.000    0.000    0.000    0.000 array_analysis.py:3207(<listcomp>)
        1    0.000    0.000    0.000    0.000 cmathdecl.py:39(Cmath_log)
        1    0.000    0.000    0.000    0.000 executionengine.py:56(__init__)
       10    0.000    0.000    0.000    0.000 registry.py:46(do_register)
        1    0.000    0.000    0.000    0.000 callconv.py:353(CPUCallConv)
       76    0.000    0.000    0.000    0.000 {method 'get' of '_contextvars.ContextVar' objects}
       72    0.000    0.000    0.000    0.000 enum.py:918(<lambda>)
        1    0.000    0.000    0.000    0.000 __init__.py:576(__init__)
        1    0.000    0.000    0.000    0.000 typedobjectutils.py:17(_as_bytes)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1923(IPv6Address)
        5    0.000    0.000    0.000    0.000 listobject.py:755(impl_getitem)
       58    0.000    0.000    0.000    0.000 containers.py:40(key)
        3    0.000    0.000    0.000    0.000 {built-in method _csv.register_dialect}
       14    0.000    0.000    0.000    0.000 module.py:169(<listcomp>)
        1    0.000    0.000    0.000    0.000 defmatrix.py:73(matrix)
        1    0.000    0.000    0.000    0.000 random.py:103(Random)
        1    0.000    0.000    0.000    0.000 dispatcher.py:715(_MemoMixin)
        1    0.000    0.000    0.000    0.000 api.py:16(FFI)
        4    0.000    0.000    0.000    0.000 containers.py:34(__init__)
       21    0.000    0.000    0.000    0.000 imputils.py:150(decorate)
        2    0.000    0.000    0.000    0.000 arrayprint.py:577(decorating_function)
        8    0.000    0.000    0.000    0.000 gdal.py:5491(GetGCPProjection)
        1    0.000    0.000    0.000    0.000 shortcut_index.py:316(get_shortcut_file_path)
        8    0.000    0.000    0.000    0.000 {built-in method time.strftime}
        7    0.000    0.000    0.000    0.000 enum.py:922(<dictcomp>)
        2    0.000    0.000    0.000    0.000 datetime.py:923(__new__)
       74    0.000    0.000    0.000    0.000 debuginfo.py:66(mark_variable)
       56    0.000    0.000    0.000    0.000 scalars.py:206(key)
       41    0.000    0.000    0.000    0.000 {method 'hex' of 'bytes' objects}
       40    0.000    0.000    0.000    0.000 numbers.py:1219(bool_as_bool)
       20    0.000    0.000    0.000    0.000 codegen.py:622(enable_object_caching)
        2    0.000    0.000    0.000    0.000 osr.py:308(__enter__)
       10    0.000    0.000    0.000    0.000 context.py:187(__init__)
        2    0.000    0.000    0.000    0.000 interpreter.py:3036(op_JUMP_BACKWARD)
        2    0.000    0.000    0.000    0.000 argparse.py:2475(_get_values)
        5    0.000    0.000    0.000    0.000 datetime.py:515(_check_date_fields)
        1    0.000    0.000    0.000    0.000 argparse.py:1109(__init__)
        1    0.000    0.000    0.000    0.000 _spfun_stats.py:1(<module>)
