Sat Sep 19 15:59:11 2026    /Users/alansynn/Workspace/solweig-light/reports/p7_profile_small_warmed_v1/profile/worker.pstats

         48063836 function calls (45337892 primitive calls) in 19.388 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      247    0.000    0.000    0.000    0.000 extending.py:210(_overload_method_common)
     1786    0.000    0.000    0.000    0.000 typing.py:757(<genexpr>)
      465    0.000    0.000    0.000    0.000 functools.py:65(wraps)
       79    0.000    0.000    0.000    0.000 targetconfig.py:238(copy)
        1    0.000    0.000    0.000    0.000 _encoded_words.py:1(<module>)
       82    0.000    0.000    0.000    0.000 npyimpl.py:741(register_ufunc_kernel)
      219    0.000    0.000    0.000    0.000 _format_impl.py:205(magic)
        4    0.000    0.000    0.000    0.000 typeof.py:222(_typeof_enum_class)
        1    0.000    0.000    0.000    0.000 pkgutil.py:1(<module>)
        1    0.000    0.000    0.000    0.000 defchararray.py:1(<module>)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1(<module>)
        1    0.000    0.000    0.000    0.000 mathimpl.py:404(pow_impl)
     1076    0.000    0.000    0.000    0.000 imputils.py:28(lower)
        1    0.000    0.000    0.000    0.000 enum.py:841(_create_)
      852    0.000    0.000    0.000    0.000 instructions.py:230(return_value)
      324    0.000    0.000    0.000    0.000 compiler_machinery.py:176(__init__)
     2008    0.000    0.000    0.000    0.000 errors.py:254(code)
        6    0.000    0.000    0.000    0.000 cgutils.py:301(__getattr__)
      144    0.000    0.000    0.000    0.000 byteflow.py:1479(<listcomp>)
      236    0.000    0.000    0.000    0.000 bytecode.py:45(get_code_object)
        1    0.000    0.000    0.000    0.000 arrayobj.py:3042(codegen)
      113    0.000    0.000    0.000    0.000 manager.py:23(register)
     1472    0.000    0.000    0.000    0.000 cpu_options.py:166(value)
       12    0.000    0.000    0.000    0.000 numbers.py:321(int_sle_impl)
      299    0.000    0.000    0.000    0.000 templates.py:1253(register_attr)
        1    0.000    0.000    0.000    0.000 doccer.py:263(filldoc)
        2    0.000    0.000    0.000    0.000 fromnumeric.py:2838(cumsum)
      151    0.000    0.000    0.000    0.000 containers.py:285(is_types_iterable)
      170    0.000    0.000    0.000    0.000 controlflow.py:499(<dictcomp>)
        6    0.000    0.000    0.000    0.000 typing.py:1641(__getitem__)
        2    0.000    0.000    0.000    0.000 typedobjectutils.py:27(codegen)
       67    0.000    0.000    0.000    0.000 cpu_options.py:25(__init__)
       18    0.000    0.000    0.000    0.000 inspect.py:2037(_signature_bound_method)
       21    0.000    0.000    0.000    0.000 {method 'close' of 'mmap.mmap' objects}
       24    0.000    0.000    0.000    0.000 dataclasses.py:228(_recursive_repr)
       12    0.000    0.000    0.000    0.000 numbers.py:433(int_and_impl)
     1261    0.000    0.000    0.000    0.000 {method 'capitalize' of 'str' objects}
        1    0.000    0.000    0.000    0.000 _decomp_cossin.py:1(<module>)
     1653    0.000    0.000    0.000    0.000 ffi.py:287(__enter__)
        1    0.000    0.000    0.000    0.000 doccer.py:292(unindent_dict)
       10    0.000    0.000    0.000    0.000 base.py:603(imp)
        9    0.000    0.000    0.000    0.000 __init__.py:1327(getLogger)
       14    0.000    0.000    0.000    0.000 _ufunc_config.py:19(seterr)
      243    0.000    0.000    0.000    0.000 _docscrape.py:460(_str_signature)
     2008    0.000    0.000    0.000    0.000 errors.py:263(indicate)
       20    0.000    0.000    0.000    0.000 builtins.py:143(choose_result_int)
     12/4    0.000    0.000    0.000    0.000 model.py:56(get_cached_btype)
        1    0.000    0.000    0.000    0.000 bytes.py:1(<module>)
      117    0.000    0.000    0.000    0.000 types.py:237(<listcomp>)
        1    0.000    0.000    0.000    0.000 fromnumeric.py:1100(argsort)
      491    0.000    0.000    0.000    0.000 containers.py:322(<genexpr>)
     2020    0.000    0.000    0.000    0.000 errors.py:260(filename)
      299    0.000    0.000    0.000    0.000 context.py:608(insert_attributes)
      282    0.000    0.000    0.000    0.000 enum.py:38(_is_descriptor)
     1988    0.000    0.000    0.000    0.000 {method 'isdigit' of 'str' objects}
       35    0.000    0.000    0.000    0.000 interpreter.py:3032(op_JUMP_FORWARD)
        2    0.000    0.000    0.000    0.000 {built-in method osgeo._gdal.VersionInfo}
        8    0.000    0.000    0.000    0.000 _multiufuncs.py:25(__init__)
      488    0.000    0.000    0.000    0.000 callconv.py:841(get_arguments)
      136    0.000    0.000    0.000    0.000 _compiler.py:467(_get_charset_prefix)
      174    0.000    0.000    0.000    0.000 {built-in method _sre.compile}
        1    0.000    0.000    0.000    0.000 {method 'argsort' of 'numpy.ndarray' objects}
        6    0.000    0.000    0.000    0.000 cgutils.py:318(__getitem__)
      243    0.000    0.000    0.000    0.000 _docscrape.py:465(_str_summary)
       12    0.000    0.000    0.000    0.000 message.py:249(get_payload)
       37    0.000    0.000    0.000    0.000 solar.py:512(sun_geocentric_position_calculation)
        1    0.000    0.000    0.000    0.000 orcjit.py:1(<module>)
     1171    0.000    0.000    0.000    0.000 containers.py:40(key)
      697    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1097(__init__)
      279    0.000    0.000    0.000    0.000 arrayobj.py:571(<genexpr>)
        2    0.000    0.000    0.000    0.000 {method 'cumsum' of 'numpy.ndarray' objects}
       14    0.000    0.000    0.000    0.000 __init__.py:870(__init__)
       28    0.000    0.000    0.000    0.000 npyfuncs.py:29(_check_arity_and_homogeneity)
        1    0.000    0.000    0.000    0.000 {built-in method osgeo._gdal.StatBuf_swigregister}
       15    0.000    0.000    0.000    0.000 doccer.py:311(unindent_string)
        3    0.000    0.000    0.000    0.000 rangeobj.py:23(make_range_impl)
        1    0.000    0.000    0.000    0.000 config.py:66(_package_format)
      133    0.000    0.000    0.000    0.000 analysis.py:555(<listcomp>)
        1    0.000    0.000    0.000    0.000 _testutils.py:1(<module>)
       81    0.000    0.000    0.000    0.000 errors.py:552(flush)
        1    0.000    0.000    0.000    0.000 _ctypeslib.py:1(<module>)
      276    0.000    0.000    0.000    0.000 instructions.py:613(add_incoming)
        3    0.000    0.000    0.000    0.000 argparse.py:2597(_get_formatter)
      461    0.000    0.000    0.000    0.000 ir.py:885(__init__)
      470    0.000    0.000    0.000    0.000 event.py:276(done)
       12    0.000    0.000    0.000    0.000 numbers.py:844(real_lt_impl)
      145    0.000    0.000    0.000    0.000 lowering.py:1410(<listcomp>)
     1623    0.000    0.000    0.000    0.000 cgutils.py:233(_cast_member_to_value)
        9    0.000    0.000    0.000    0.000 typeinfer.py:1027(seed_return)
      236    0.000    0.000    0.000    0.000 ir_utils.py:351(<listcomp>)
        5    0.000    0.000    0.000    0.000 interpreter.py:1956(op_BUILD_STRING)
        1    0.000    0.000    0.000    0.000 {built-in method osgeo._gdal.MajorObject_swigregister}
      505    0.000    0.000    0.000    0.000 type_annotations.py:28(__getitem__)
        1    0.000    0.000    0.000    0.000 pathlib.py:281(_make_selector)
      174    0.000    0.000    0.000    0.000 datetime.py:151(generic)
       79    0.000    0.000    0.000    0.000 utils.py:223(push)
       34    0.000    0.000    0.000    0.000 interpreter.py:3036(op_JUMP_BACKWARD)
        1    0.000    0.000    0.000    0.000 tempfile.py:869(__init__)
        3    0.000    0.000    0.000    0.000 argparse.py:164(__init__)
        1    0.000    0.000    0.000    0.000 quicksort.py:1(<module>)
        5    0.000    0.000    0.000    0.000 typing.py:1655(__getitem_inner__)
       18    0.000    0.000    0.000    0.000 models.py:934(get_valid)
        2    0.000    0.000    0.000    0.000 exceptions.py:1(<module>)
      236    0.000    0.000    0.000    0.000 tzinfo.py:32(memorized_datetime)
       24    0.000    0.000    0.000    0.000 {method 'clip' of 'numpy.generic' objects}
        1    0.000    0.000    0.000    0.000 {built-in method osgeo._ogr.Geometry_swigregister}
       64    0.000    0.000    0.000    0.000 dispatcher.py:710(_callback_add_llvm_timer)
       10    0.000    0.000    0.000    0.000 numbers.py:859(real_ge_impl)
        7    0.000    0.000    0.000    0.000 typing.py:657(Final)
    347/1    0.000    0.000    0.000    0.000 __config__.py:19(_cleanup)
       13    0.000    0.000    0.000    0.000 {built-in method builtins.sum}
      276    0.000    0.000    0.000    0.000 {method 'item' of 'numpy.generic' objects}
        1    0.000    0.000    0.000    0.000 pathlib.py:349(__init__)
        1    0.000    0.000    0.000    0.000 tupleobj.py:1(<module>)
       24    0.000    0.000    0.000    0.000 models.py:50(at)
       28    0.000    0.000    0.000    0.000 npyimpl.py:726(<listcomp>)
      550    0.000    0.000    0.000    0.000 _inspect.py:13(ismethod)
       12    0.000    0.000    0.000    0.000 common.py:71(iterator_type)
        1    0.000    0.000    0.000    0.000 _ufunclike_impl.py:1(<module>)
       66    0.000    0.000    0.000    0.000 imputils.py:227(user_function)
       72    0.000    0.000    0.000    0.000 codegen.py:1051(resolve)
     1008    0.000    0.000    0.000    0.000 compiler_machinery.py:228(parse)
        1    0.000    0.000    0.000    0.000 {built-in method osgeo._ogr.FieldDomain_swigregister}
      395    0.000    0.000    0.000    0.000 enum.py:59(_is_sunder)
       37    0.000    0.000    0.000    0.000 <frozen importlib.util>:74(find_spec)
      423    0.000    0.000    0.000    0.000 _docscrape.py:374(<listcomp>)
     39/1    0.000    0.000    0.000    0.000 __config__.py:25(<dictcomp>)
      108    0.000    0.000    0.000    0.000 ssa.py:119(_compute_phi_locations)
       10    0.000    0.000    0.000    0.000 numbers.py:326(int_sgt_impl)
       98    0.000    0.000    0.000    0.000 consts.py:18(__init__)
        1    0.000    0.000    0.000    0.000 dufunc.py:397(_install_ufunc_methods)
        1    0.000    0.000    0.000    0.000 base.py:739(make_optional_value)
      461    0.000    0.000    0.000    0.000 fromnumeric.py:88(<dictcomp>)
       12    0.000    0.000    0.000    0.000 numbers.py:361(int_ne_impl)
        1    0.000    0.000    0.000    0.000 {built-in method osgeo._gdal.VSILFILE_swigregister}
        1    0.000    0.000    0.000    0.000 shortcut_index.py:236(entry_of)
        2    0.000    0.000    0.000    0.000 transforms.py:1(<module>)
        1    0.000    0.000    0.000    0.000 polynomial_core.py:1(<module>)
      243    0.000    0.000    0.000    0.000 _docscrape.py:393(<setcomp>)
       69    0.000    0.000    0.000    0.000 typed_passes.py:412(run_pass)
      728    0.000    0.000    0.000    0.000 postproc.py:68(__init__)
       69    0.000    0.000    0.000    0.000 <frozen _collections_abc>:786(keys)
       91    0.000    0.000    0.000    0.000 byteflow.py:390(op_RESUME)
        7    0.000    0.000    0.000    0.000 typing.py:1670(__getitem__)
        1    0.000    0.000    0.000    0.000 arrayobj.py:1004(get_shape)
        1    0.000    0.000    0.000    0.000 pathlib.py:260(compile_pattern)
        1    0.000    0.000    0.000    0.000 ir.py:25(Loc)
        1    0.000    0.000    0.000    0.000 arrayobj.py:1001(get_size)
       38    0.000    0.000    0.000    0.000 <frozen genericpath>:39(isdir)
        3    0.000    0.000    0.000    0.000 visibility.py:95(nbytes)
     1188    0.000    0.000    0.000    0.000 ground_view.py:53(<genexpr>)
       22    0.000    0.000    0.000    0.000 typing.py:1040(__init__)
      400    0.000    0.000    0.000    0.000 patch_radiation.py:115(<genexpr>)
      394    0.000    0.000    0.000    0.000 ir_utils.py:1242(find_single_branch)
      144    0.000    0.000    0.000    0.000 newpassmanagers.py:369(__init__)
       25    0.000    0.000    0.000    0.000 dtypes.py:30(_add_dtype_helper)
        1    0.000    0.000    0.000    0.000 ufunc_db.py:28(get_ufuncs)
       12    0.000    0.000    0.000    0.000 models.py:196(as_data)
      728    0.000    0.000    0.000    0.000 postproc.py:35(__init__)
       44    0.000    0.000    0.000    0.000 compiler_machinery.py:435(_does_pass_name_alias)
      144    0.000    0.000    0.000    0.000 dataclasses.py:368(field)
      835    0.000    0.000    0.000    0.000 _parser.py:172(__setitem__)
        3    0.000    0.000    0.000    0.000 templates.py:1219(attribute_resolver)
        1    0.000    0.000    0.000    0.000 models.py:216(from_argument)
        1    0.000    0.000    0.000    0.000 _linalg.py:2418(lstsq)
        1    0.000    0.000    0.000    0.000 _meta.py:7(PackageMetadata)
      553    0.000    0.000    0.000    0.000 byteflow.py:2094(find_initial_try_block)
       24    0.000    0.000    0.000    0.000 models.py:90(accept)
       41    0.000    0.000    0.000    0.000 models.py:356(__init__)
       97    0.000    0.000    0.000    0.000 enum.py:933(_check_for_existing_members_)
      267    0.000    0.000    0.000    0.000 ir.py:890(__str__)
       77    0.000    0.000    0.000    0.000 ir.py:633(__repr__)
        2    0.000    0.000    0.000    0.000 _version.py:149(__ge__)
       66    0.000    0.000    0.000    0.000 {built-in method numba._dynfunc.make_function}
      157    0.000    0.000    0.000    0.000 targetconfig.py:161(__init__)
     1792    0.000    0.000    0.000    0.000 interpreter.py:1904(op_PRECALL)
        1    0.000    0.000    0.000    0.000 {built-in method osgeo._ogr.GeomCoordinatePrecision_swigregister}
       36    0.000    0.000    0.000    0.000 array_exprs.py:66(_match_array_expr)
       42    0.000    0.000    0.000    0.000 _format_impl.py:229(read_magic)
       40    0.000    0.000    0.000    0.000 abstract.py:428(__init__)
      166    0.000    0.000    0.000    0.000 _collections.py:20(__missing__)
        6    0.000    0.000    0.000    0.000 extending.py:40(decorate)
      116    0.000    0.000    0.000    0.000 pathlib.py:877(_make_child_relpath)
        1    0.000    0.000    0.000    0.000 pylowering.py:1(<module>)
      243    0.000    0.000    0.000    0.000 _docscrape.py:470(_str_extended_summary)
     1261    0.000    0.000    0.000    0.000 {method 'values' of 'collections.OrderedDict' objects}
       20    0.000    0.000    0.000    0.000 __init__.py:72(CFUNCTYPE)
        4    0.000    0.000    0.000    0.000 cgutils.py:1237(create_constant_array)
        1    0.000    0.000    0.000    0.000 traceback.py:1(<module>)
        1    0.000    0.000    0.000    0.000 cloudpickle.py:1(<module>)
        4    0.000    0.000    0.000    0.000 pythonapi.py:1270(nrt_meminfo_from_pyobject)
        2    0.000    0.000    0.000    0.000 _version.py:112(_compare)
      348    0.000    0.000    0.000    0.000 _compiler.py:570(isstring)
       10    0.000    0.000    0.000    0.000 models.py:202(as_return)
      977    0.000    0.000    0.000    0.000 _docscrape.py:46(reset)
      235    0.000    0.000    0.000    0.000 dispatcher.py:864(cb_compiler)
        1    0.000    0.000    0.000    0.000 core.py:2759(MaskedArray)
        1    0.000    0.000    0.000    0.000 timezonefinder.py:1022(__del__)
     1011    0.000    0.000    0.000    0.000 interpreter.py:1779(code_consts)
       73    0.000    0.000    0.000    0.000 typing.py:1695(__hash__)
     1548    0.000    0.000    0.000    0.000 {method 'reverse' of 'list' objects}
       24    0.000    0.000    0.000    0.000 byteflow.py:518(op_LOAD_DEREF)
        1    0.000    0.000    0.000    0.000 testing.py:1(<module>)
        4    0.000    0.000    0.000    0.000 typeof.py:179(_typeof_tuple)
        1    0.000    0.000    0.000    0.000 _strptime.py:107(__calc_date_time)
       26    0.000    0.000    0.000    0.000 typing.py:1877(__init_subclass__)
       42    0.000    0.000    0.000    0.000 numeric.py:1431(normalize_axis_tuple)
      144    0.000    0.000    0.000    0.000 dataclasses.py:449(_field_init)
        1    0.000    0.000    0.000    0.000 values.py:84(_ConstOpMixin)
       69    0.000    0.000    0.000    0.000 dataclasses.py:401(_tuple_str)
       57    0.000    0.000    0.000    0.000 typeinfer.py:1427(typeof_setitem)
      550    0.000    0.000    0.000    0.000 _inspect.py:26(isfunction)
        1    0.000    0.000    0.000    0.000 _histograms_impl.py:1(<module>)
      125    0.000    0.000    0.000    0.000 models.py:525(get_member_fe_type)
        2    0.000    0.000    0.000    0.000 numbers.py:832(real_power_impl)
       40    0.000    0.000    0.000    0.000 fromnumeric.py:1993(nonzero)
       30    0.000    0.000    0.000    0.000 {method 'repeat' of 'numpy.ndarray' objects}
       55    0.000    0.000    0.000    0.000 <frozen posixpath>:117(splitext)
      550    0.000    0.000    0.000    0.000 _inspect.py:41(iscode)
      174    0.000    0.000    0.000    0.000 extending.py:380(__repr__)
        1    0.000    0.000    0.000    0.000 argparse.py:1873(parse_args)
       24    0.000    0.000    0.000    0.000 persistence.py:426(<dictcomp>)
      576    0.000    0.000    0.000    0.000 bytecode.py:90(is_jump)
        1    0.000    0.000    0.000    0.000 timezonefinder.py:837(cleanup)
      598    0.000    0.000    0.000    0.000 __init__.py:215(<genexpr>)
       90    0.000    0.000    0.000    0.000 untyped_passes.py:56(__init__)
      359    0.000    0.000    0.000    0.000 inline_closurecall.py:817(debug_print)
        2    0.000    0.000    0.000    0.000 __init__.py:501(select)
       27    0.000    0.000    0.000    0.000 gdal.py:13186(GetDriverByName)
        1    0.000    0.000    0.000    0.000 calendar.py:1(<module>)
       31    0.000    0.000    0.000    0.000 ipaddress.py:1286(__init__)
       23    0.000    0.000    0.000    0.000 interpreter.py:3287(op_RAISE_VARARGS)
        1    0.000    0.000    0.000    0.000 tempfile.py:361(mkdtemp)
      691    0.000    0.000    0.000    0.000 {built-in method _imp._fix_co_filename}
        1    0.000    0.000    0.000    0.000 argparse.py:1880(parse_known_args)
      758    0.000    0.000    0.000    0.000 typeinfer.py:179(__init__)
      250    0.000    0.000    0.000    0.000 types.py:635(_wrap_packed)
        1    0.000    0.000    0.000    0.000 _osx_support.py:331(_check_for_unavailable_sdk)
      154    0.000    0.000    0.000    0.000 typed_passes.py:192(get_analysis_usage)
        1    0.000    0.000    0.000    0.000 mathdecl.py:140(Math_frexp)
       73    0.000    0.000    0.000    0.000 codegen.py:891(_object_compiled_hook)
      178    0.000    0.000    0.000    0.000 untyped_passes.py:1673(get_analysis_usage)
       73    0.000    0.000    0.000    0.000 imputils.py:65(decorate)
        1    0.000    0.000    0.000    0.000 {built-in method osgeo._osr.SpatialReference_swigregister}
        1    0.000    0.000    0.000    0.000 enumimpl.py:1(<module>)
        4    0.000    0.000    0.000    0.000 pythonapi.py:958(object_type)
        3    0.000    0.000    0.000    0.000 context.py:54(allocate)
       17    0.000    0.000    0.000    0.000 abstract.py:479(__init__)
        1    0.000    0.000    0.000    0.000 function_base.py:1(<module>)
        1    0.000    0.000    0.000    0.000 {built-in method osgeo._osr.CRSInfo_swigregister}
      150    0.000    0.000    0.000    0.000 byteflow.py:2042(__eq__)
        1    0.000    0.000    0.000    0.000 init_utils.py:1(<module>)
      137    0.000    0.000    0.000    0.000 ir.py:867(__init__)
        1    0.000    0.000    0.000    0.000 _polybase.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _iotools.py:1(<module>)
        2    0.000    0.000    0.000    0.000 ir_utils.py:1650(_create_function_from_code_obj)
       81    0.000    0.000    0.000    0.000 pythonapi.py:1337(get_null_object)
      461    0.000    0.000    0.000    0.000 message.py:513(set_raw)
        2    0.000    0.000    0.000    0.000 _distributor_init.py:1(<module>)
        4    0.000    0.000    0.000    0.000 {method 'reduceat' of 'numpy.ufunc' objects}
      706    0.000    0.000    0.000    0.000 module.py:219(<listcomp>)
      187    0.000    0.000    0.000    0.000 models.py:538(get_data_type)
        2    0.000    0.000    0.000    0.000 geometry.py:108(_lock)
        1    0.000    0.000    0.000    0.000 Polygon.py:1(<module>)
      285    0.000    0.000    0.000    0.000 <frozen _collections_abc>:812(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:375(select)
       70    0.000    0.000    0.000    0.000 _util.py:1118(_apply_over_batch)
        1    0.000    0.000    0.000    0.000 arrayobj.py:1566(src_cleanup)
       13    0.000    0.000    0.000    0.000 builder.py:613(fcmp_unordered)
     1858    0.000    0.000    0.000    0.000 {built-in method _sre.unicode_iscased}
       78    0.000    0.000    0.000    0.000 {method 'digest' of '_hashlib.HASH' objects}
      147    0.000    0.000    0.000    0.000 cgutils.py:310(__setattr__)
        6    0.000    0.000    0.000    0.000 interpreter.py:1944(op_FORMAT_VALUE)
        2    0.000    0.000    0.000    0.000 runtime.py:45(_proc_cgroup_entries)
      128    0.000    0.000    0.000    0.000 dispatcher.py:694(_callback_add_timer)
        1    0.000    0.000    0.000    0.000 __init__.py:380(<genexpr>)
        1    0.000    0.000    0.000    0.000 _nested_sequence.py:1(<module>)
      291    0.000    0.000    0.000    0.000 base.py:191(enable_boundscheck)
      283    0.000    0.000    0.000    0.000 funcdesc.py:62(<genexpr>)
     1103    0.000    0.000    0.000    0.000 {method 'difference' of 'set' objects}
       91    0.000    0.000    0.000    0.000 bytecode.py:255(__init__)
       37    0.000    0.000    0.000    0.000 solar.py:753(apparent_stime_at_greenwich_calculation)
       12    0.000    0.000    0.000    0.000 mathimpl.py:39(is_nan)
       24    0.000    0.000    0.000    0.000 models.py:87(engine_arguments)
        8    0.000    0.000    0.000    0.000 numbers.py:442(int_or_impl)
        2    0.000    0.000    0.000    0.000 lazy.py:84(__new__)
        1    0.000    0.000    0.000    0.000 {built-in method osgeo._ogr.FeatureDefn_swigregister}
        1    0.000    0.000    0.000    0.000 c_lexer.py:23(CLexer)
        1    0.000    0.000    0.000    0.000 value.py:48(ValueKind)
       72    0.000    0.000    0.000    0.000 compiler_lock.py:25(is_locked)
        3    0.000    0.000    0.000    0.000 context.py:63(allocate_unchecked)
        1    0.000    0.000    0.000    0.000 {built-in method osgeo._ogr.Feature_swigregister}
        1    0.000    0.000    0.000    0.000 ssa.py:1(<module>)
      151    0.000    0.000    0.000    0.000 {method 'write' of '_io.BufferedRandom' objects}
       35    0.000    0.000    0.000    0.000 ipaddress.py:1651(_ip_int_from_string)
       37    0.000    0.000    0.000    0.000 solar.py:795(observer_local_hour_calculation)
       50    0.000    0.000    0.000    0.000 tempfile.py:143(rng)
        8    0.000    0.000    0.000    0.000 runtime.py:29(_read_positive_number)
       69    0.000    0.000    0.000    0.000 inline_closurecall.py:1470(__init__)
       23    0.000    0.000    0.000    0.000 _functools.py:89(pass_none)
      116    0.000    0.000    0.000    0.000 __init__.py:321(filter)
       35    0.000    0.000    0.000    0.000 scalars.py:97(__init__)
    24/22    0.000    0.000    0.000    0.000 ast.py:414(visit)
        2    0.000    0.000    0.000    0.000 npyfuncs.py:920(np_real_sin_impl)
      596    0.000    0.000    0.000    0.000 {method 'extend' of 'collections.deque' objects}
        1    0.000    0.000    0.000    0.000 _collections.py:1(<module>)
     1106    0.000    0.000    0.000    0.000 byteflow.py:2059(outgoing_edges)
      141    0.000    0.000    0.000    0.000 abstract.py:40(__init__)
        1    0.000    0.000    0.000    0.000 argparse.py:1918(_parse_known_args)
       45    0.000    0.000    0.000    0.000 builtins.py:131(none_equality)
     1006    0.000    0.000    0.000    0.000 containers.py:641(key)
        4    0.000    0.000    0.000    0.000 instructions.py:298(descr)
        1    0.000    0.000    0.000    0.000 persistence.py:560(__exit__)
        4    0.000    0.000    0.000    0.000 tupleobj.py:122(tuple_constant)
        8    0.000    0.000    0.000    0.000 interpreter.py:3482(op_LOAD_METHOD)
        1    0.000    0.000    0.000    0.000 npydecl.py:426(register_number_classes)
      554    0.000    0.000    0.000    0.000 {method 'clear' of 'list' objects}
        1    0.000    0.000    0.000    0.000 listobject.py:239(_imp_dtor)
       64    0.000    0.000    0.000    0.000 {method '_insert' of '_dispatcher.Dispatcher' objects}
      462    0.000    0.000    0.000    0.000 visibility.py:98(<genexpr>)
       25    0.000    0.000    0.000    0.000 dataclasses.py:392(_fields_in_init_order)
      336    0.000    0.000    0.000    0.000 typing.py:1687(__eq__)
       22    0.000    0.000    0.000    0.000 templates.py:1218(wrapper)
       47    0.000    0.000    0.000    0.000 typeconv.py:63(set_safe_convert)
      334    0.000    0.000    0.000    0.000 context.py:595(_remove_global)
       20    0.000    0.000    0.000    0.000 scalars.py:38(from_bitwidth)
      660    0.000    0.000    0.000    0.000 _compiler.py:31(_combine_flags)
      612    0.000    0.000    0.000    0.000 sky_compiled.py:323(<genexpr>)
       89    0.000    0.000    0.000    0.000 transforms.py:734(_eliminate_nested_withs)
      244    0.000    0.000    0.000    0.000 cloudpickle.py:217(_whichmodule)
        1    0.000    0.000    0.000    0.000 ufunc_db.py:48(_fill_ufunc_db)
        1    0.000    0.000    0.000    0.000 gzip.py:1(<module>)
        1    0.000    0.000    0.000    0.000 lazy.py:1(<module>)
       37    0.000    0.000    0.000    0.000 solar.py:117(julian_calculation)
       16    0.000    0.000    0.000    0.000 geometry.py:80(<dictcomp>)
       58    0.000    0.000    0.000    0.000 {method 'replace' of 'datetime.datetime' objects}
        2    0.000    0.000    0.000    0.000 zipfile.py:1941(_write_end_record)
        3    0.000    0.000    0.000    0.000 _format_impl.py:510(read_array_header_1_0)
        1    0.000    0.000    0.000    0.000 withcontexts.py:1(<module>)
      930    0.000    0.000    0.000    0.000 visibility_native.py:36(_integer)
       72    0.000    0.000    0.000    0.000 fromnumeric.py:552(swapaxes)
        9    0.000    0.000    0.000    0.000 byteflow.py:946(_op_JUMP_IF_OR_POP)
      906    0.000    0.000    0.000    0.000 untyped_passes.py:26(fallback_context)
        4    0.000    0.000    0.000    0.000 typeof.py:228(<setcomp>)
       11    0.000    0.000    0.000    0.000 builtins.py:472(bool_sequence)
      756    0.000    0.000    0.000    0.000 controlflow.py:177(immediate_dominators)
        9    0.000    0.000    0.000    0.000 models.py:375(__init__)
       69    0.000    0.000    0.000    0.000 <frozen _collections_abc>:815(__len__)
        2    0.000    0.000    0.000    0.000 models.py:134(contains_nrt_meminfo)
      101    0.000    0.000    0.000    0.000 uuid.py:334(hex)
        1    0.000    0.000    0.000    0.000 arrayobj.py:1259(get_offset_bounds)
      252    0.000    0.000    0.000    0.000 _function_base_impl.py:363(iterable)
     1218    0.000    0.000    0.000    0.000 _function_base_impl.py:920(_copy_dispatcher)
      107    0.000    0.000    0.000    0.000 ir.py:873(__str__)
       36    0.000    0.000    0.000    0.000 inspect.py:1774(_check_class)
       81    0.000    0.000    0.000    0.000 context.py:89(undo_stack)
       18    0.000    0.000    0.000    0.000 gdal.py:518(_has_gdal_array)
        3    0.000    0.000    0.000    0.000 unicode.py:220(codegen)
       23    0.000    0.000    0.000    0.000 byteflow.py:1021(op_RAISE_VARARGS)
      194    0.000    0.000    0.000    0.000 ir_utils.py:793(is_immutable_type)
        1    0.000    0.000    0.000    0.000 error.py:1(<module>)
        1    0.000    0.000    0.000    0.000 datetime_registry.py:1(<module>)
      611    0.000    0.000    0.000    0.000 {built-in method _struct.unpack}
       34    0.000    0.000    0.000    0.000 scalars.py:105(can_convert_to)
      296    0.000    0.000    0.000    0.000 {built-in method _struct.calcsize}
       96    0.000    0.000    0.000    0.000 typeinfer.py:806(<genexpr>)
        2    0.000    0.000    0.000    0.000 boxing.py:21(box_bool)
       69    0.000    0.000    0.000    0.000 enum.py:772(__getattr__)
     1324    0.000    0.000    0.000    0.000 types.py:426(__str__)
        1    0.000    0.000    0.000    0.000 persistence.py:547(close)
      245    0.000    0.000    0.000    0.000 gdal_array.py:360(GDALTypeCodeToNumericTypeCode)
       79    0.000    0.000    0.000    0.000 ssa.py:107(<dictcomp>)
        4    0.000    0.000    0.000    0.000 polygon_array.py:202(cleanup)
        1    0.000    0.000    0.000    0.000 c_ast.py:32(Node)
        1    0.000    0.000    0.000    0.000 arrayobj.py:1476(get_array_memory_extents)
       79    0.000    0.000    0.000    0.000 utils.py:350(__init__)
        1    0.000    0.000    0.000    0.000 gdb_hook.py:1(<module>)
       69    0.000    0.000    0.000    0.000 funcdesc.py:137(_get_function_info)
      366    0.000    0.000    0.000    0.000 typing.py:916(__eq__)
        1    0.000    0.000    0.000    0.000 tuple.py:1(<module>)
       29    0.000    0.000    0.000    0.000 caching.py:434(get_filename_base)
       36    0.000    0.000    0.000    0.000 functools.py:841(_is_union_type)
        3    0.000    0.000    0.000    0.000 transforms.py:335(rewrite_single_backedge)
       69    0.000    0.000    0.000    0.000 {built-in method binascii.b2a_base64}
        2    0.000    0.000    0.000    0.000 pythonapi.py:635(bool_from_bool)
       24    0.000    0.000    0.000    0.000 _methods.py:96(_clip)
        1    0.000    0.000    0.000    0.000 {built-in method osgeo._osr.CoordinateTransformationOptions_swigregister}
