Sat Sep 19 15:59:32 2026    reports/p7_profile_small_warmed_v1/warm_profile/worker.warm.pstats

         2943243 function calls (2819311 primitive calls) in 2.645 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       16    0.000    0.000    0.000    0.000 typeconv.py:57(set_promote)
        1    0.000    0.000    0.000    0.000 c_ast.py:685(ExprList)
        1    0.000    0.000    0.000    0.000 event.py:50(EventStatus)
        2    0.000    0.000    0.000    0.000 model.py:91(build_backend_type)
        1    0.000    0.000    0.000    0.000 tracing.py:1(<module>)
        1    0.000    0.000    0.000    0.000 core.py:2872(__new__)
       76    0.000    0.000    0.000    0.000 inspect.py:2472(<lambda>)
        2    0.000    0.000    0.000    0.000 lowering.py:212(extract_function_arguments)
        4    0.000    0.000    0.000    0.000 _function_base_impl.py:1402(diff)
        2    0.000    0.000    0.000    0.000 containers.py:316(__init__)
      152    0.000    0.000    0.000    0.000 {built-in method _struct.unpack}
        1    0.000    0.000    0.000    0.000 utils.py:348(OrderedSet)
      478    0.000    0.000    0.000    0.000 types.py:426(__str__)
      501    0.000    0.000    0.000    0.000 {method 'discard' of 'set' objects}
        2    0.000    0.000    0.000    0.000 targets.py:214(from_triple)
        1    0.000    0.000    0.000    0.000 _spherical_bessel.py:1(<module>)
        6    0.000    0.000    0.000    0.000 byteflow.py:1655(_unaryop)
       42    0.000    0.000    0.000    0.000 model.py:68(_get_items)
       12    0.000    0.000    0.000    0.000 values.py:665(__init__)
        3    0.000    0.000    0.000    0.000 callconv.py:779(_return_errcode_raw)
       61    0.000    0.000    0.000    0.000 _internal.py:39(<listcomp>)
        2    0.000    0.000    0.000    0.000 argparse.py:1475(add_argument_group)
        9    0.000    0.000    0.000    0.000 codegen.py:529(__init__)
      414    0.000    0.000    0.000    0.000 ffi.py:368(_dispose)
      438    0.000    0.000    0.000    0.000 {method 'reverse' of 'list' objects}
        1    0.000    0.000    0.000    0.000 _strptime.py:107(__calc_date_time)
        1    0.000    0.000    0.000    0.000 compiler.py:42(Flags)
       12    0.000    0.000    0.000    0.000 callconv.py:939(create_error_model)
      122    0.000    0.000    0.000    0.000 typing.py:1725(__eq__)
        1    0.000    0.000    0.000    0.000 containers.py:52(BaseContainerIterator)
        2    0.000    0.000    0.000    0.000 typeinfer.py:1017(seed_argument)
        1    0.000    0.000    0.000    0.000 _strptime.py:83(<listcomp>)
       37    0.000    0.000    0.000    0.000 solar.py:746(apparent_sun_longitude_calculation)
        2    0.000    0.000    0.000    0.000 options.py:98(include_default_options)
      107    0.000    0.000    0.000    0.000 __init__.py:118(valid)
        1    0.000    0.000    0.000    0.000 builtins.py:376(<listcomp>)
       84    0.000    0.000    0.000    0.000 templates.py:1318(<genexpr>)
       43    0.000    0.000    0.000    0.000 feedparser.py:121(pushlines)
        1    0.000    0.000    0.000    0.000 dufunc.py:147(make_dufunc_kernel)
       66    0.000    0.000    0.000    0.000 copyreg.py:104(__newobj__)
        1    0.000    0.000    0.000    0.000 dictdecl.py:1(<module>)
       21    0.000    0.000    0.000    0.000 ipaddress.py:1161(_make_netmask)
       13    0.000    0.000    0.000    0.000 _weakrefset.py:27(__exit__)
       88    0.000    0.000    0.000    0.000 ir.py:608(<genexpr>)
        1    0.000    0.000    0.000    0.000 _support_alternative_backends.py:18(_FuncInfo)
       28    0.000    0.000    0.000    0.000 typeinfer.py:87(lock)
       22    0.000    0.000    0.000    0.000 inline_closurecall.py:194(_inline_stencil)
        4    0.000    0.000    0.000    0.000 controlflow.py:80(__ne__)
      108    0.000    0.000    0.000    0.000 compiler_machinery.py:138(__init__)
        1    0.000    0.000    0.000    0.000 builtins.py:375(<listcomp>)
        1    0.000    0.000    0.000    0.000 builtins.py:369(<listcomp>)
        2    0.000    0.000    0.000    0.000 core.py:3040(__array_finalize__)
       12    0.000    0.000    0.000    0.000 textwrap.py:470(indent)
       24    0.000    0.000    0.000    0.000 dataclasses.py:548(<dictcomp>)
        1    0.000    0.000    0.000    0.000 inspect.py:1332(getfullargspec)
        1    0.000    0.000    0.000    0.000 castgraph.py:6(Conversion)
       13    0.000    0.000    0.000    0.000 gdal.py:19(_swig_repr)
       20    0.000    0.000    0.000    0.000 controlflow.py:286(in_loops)
       92    0.000    0.000    0.000    0.000 utils.py:767(__init__)
        2    0.000    0.000    0.000    0.000 sysconfig.py:130(joinuser)
       56    0.000    0.000    0.000    0.000 ipaddress.py:156(_split_optional_netmask)
      182    0.000    0.000    0.000    0.000 values.py:880(<listcomp>)
        3    0.000    0.000    0.000    0.000 visibility_native.py:113(close)
        1    0.000    0.000    0.000    0.000 manager.py:1(<module>)
        1    0.000    0.000    0.000    0.000 builtins.py:244(DivMod)
        9    0.000    0.000    0.000    0.000 overrides.py:30(finalize_array_function_like)
      237    0.000    0.000    0.000    0.000 tzinfo.py:47(memorized_ttinfo)
        1    0.000    0.000    0.000    0.000 _policybase.py:99(_extend_docstrings)
        1    0.000    0.000    0.000    0.000 deprecation.py:1(<module>)
       22    0.000    0.000    0.000    0.000 memmap.py:312(__array_finalize__)
        1    0.000    0.000    0.000    0.000 caching.py:796(make_library_cache)
      159    0.000    0.000    0.000    0.000 dataclasses.py:654(_is_initvar)
       10    0.000    0.000    0.000    0.000 __init__.py:1447(__init__)
        1    0.000    0.000    0.000    0.000 auxfuncs.py:938(process_f2cmap_dict)
       17    0.000    0.000    0.000    0.000 packer.py:170(_build_unflatten_code)
        2    0.000    0.000    0.000    0.000 PolygonCollection.py:14(GetRootAs)
       12    0.000    0.000    0.000    0.000 _adapters.py:30(__new__)
        6    0.000    0.000    0.000    0.000 instructions.py:316(__init__)
        1    0.000    0.000    0.000    0.000 newpassmanagers.py:106(RefPruneSubpasses)
        1    0.000    0.000    0.000    0.000 memmap.py:1(<module>)
       10    0.000    0.000    0.000    0.000 npyimpl.py:726(<listcomp>)
       18    0.000    0.000    0.000    0.000 <frozen posixpath>:229(expanduser)
        2    0.000    0.000    0.000    0.000 typeinfer.py:1027(seed_return)
       11    0.000    0.000    0.000    0.000 functools.py:191(<setcomp>)
       48    0.000    0.000    0.000    0.000 __init__.py:253(escape)
      100    0.000    0.000    0.000    0.000 types.py:230(__init__)
        2    0.000    0.000    0.000    0.000 typeinfer.py:1022(seed_type)
        2    0.000    0.000    0.000    0.000 argparse.py:1652(__init__)
      384    0.000    0.000    0.000    0.000 {built-in method _stat.S_ISLNK}
        1    0.000    0.000    0.000    0.000 cloudpickle.py:1328(__init__)
       73    0.000    0.000    0.000    0.000 imputils.py:184(_decorate_getattr)
        1    0.000    0.000    0.000    0.000 __init__.py:229(<listcomp>)
       18    0.000    0.000    0.000    0.000 imputils.py:369(<listcomp>)
        2    0.000    0.000    0.000    0.000 controlflow.py:210(_doms)
        1    0.000    0.000    0.000    0.000 intrinsics.py:1(<module>)
       98    0.000    0.000    0.000    0.000 {built-in method sys.exc_info}
        1    0.000    0.000    0.000    0.000 _utils_impl.py:1(<module>)
        6    0.000    0.000    0.000    0.000 packer.py:87(as_arguments)
        2    0.000    0.000    0.000    0.000 callconv.py:152(decode_arguments)
        2    0.000    0.000    0.000    0.000 np_binary_helpers.py:45(get_block_ranges_path)
        1    0.000    0.000    0.000    0.000 __init__.py:264(_reset_cache)
       24    0.000    0.000    0.000    0.000 {method 'timetuple' of 'datetime.datetime' objects}
       24    0.000    0.000    0.000    0.000 utils.py:52(_has_surrogates)
        1    0.000    0.000    0.000    0.000 builtins.py:247(<listcomp>)
      144    0.000    0.000    0.000    0.000 bytecode.py:118(<genexpr>)
        3    0.000    0.000    0.000    0.000 imputils.py:277(wrapper)
        7    0.000    0.000    0.000    0.000 _legacy.py:15(deprecated)
       26    0.000    0.000    0.000    0.000 functools.py:479(lru_cache)
      102    0.000    0.000    0.000    0.000 utils.py:241(__len__)
        1    0.000    0.000    0.000    0.000 typing.py:635(ClassVar)
        1    0.000    0.000    0.000    0.000 ir_print.py:1(<module>)
        1    0.000    0.000    0.000    0.000 table.py:1(<module>)
        3    0.000    0.000    0.000    0.000 rangeobj.py:15(make_range_iterator)
        4    0.000    0.000    0.000    0.000 wbgt.py:240(saturation_specific_humidity)
       48    0.000    0.000    0.000    0.000 lapack.py:911(backtickrepl)
      108    0.000    0.000    0.000    0.000 inspect.py:1762(_static_getmro)
       47    0.000    0.000    0.000    0.000 ipaddress.py:1764(_parse_hextet)
        4    0.000    0.000    0.000    0.000 ufuncbuilder.py:139(store_overloads_on_success)
        1    0.000    0.000    0.000    0.000 _globals.py:66(_CopyMode)
        2    0.000    0.000    0.000    0.000 cpu_options.py:120(encode)
        2    0.000    0.000    0.000    0.000 types.py:67(new_class)
        2    0.000    0.000    0.000    0.000 ir_utils.py:2071(warn_deprecated)
      248    0.000    0.000    0.000    0.000 models.py:232(get_value_type)
        1    0.000    0.000    0.000    0.000 cgutils.py:938(gep)
        2    0.000    0.000    0.000    0.000 controlflow.py:577(_find_dominators)
        1    0.000    0.000    0.000    0.000 builtins.py:294(<listcomp>)
       17    0.000    0.000    0.000    0.000 instructions.py:583(<listcomp>)
       56    0.000    0.000    0.000    0.000 targetconfig.py:202(is_set)
       95    0.000    0.000    0.000    0.000 npytypes.py:482(key)
        2    0.000    0.000    0.000    0.000 packer.py:115(assign_names)
      202    0.000    0.000    0.000    0.000 misc.py:138(key)
        1    0.000    0.000    0.000    0.000 _array_api_override.py:32(_ArrayClsInfo)
        1    0.000    0.000    0.000    0.000 _strptime.py:90(<listcomp>)
       34    0.000    0.000    0.000    0.000 copyreg.py:47(_reconstructor)
        1    0.000    0.000    0.000    0.000 consts.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _info.py:1(<module>)
        2    0.000    0.000    0.000    0.000 parse.py:469(urlsplit)
        2    0.000    0.000    0.000    0.000 _ufunc_config.py:491(__call__)
      180    0.000    0.000    0.000    0.000 base.py:1228(__init__)
        2    0.000    0.000    0.000    0.000 runtime.py:94(add_ancestors)
      120    0.000    0.000    0.000    0.000 _multiufuncs.py:43(<genexpr>)
        1    0.000    0.000    0.000    0.000 initfini.py:52(initialize_native_asmprinter)
        4    0.000    0.000    0.000    0.000 models.py:81(load_from_data_pointer)
       41    0.000    0.000    0.000    0.000 {method 'tell' of '_io.BufferedReader' objects}
        1    0.000    0.000    0.000    0.000 callwrapper.py:1(<module>)
        8    0.000    0.000    0.000    0.000 event.py:195(unregister)
       42    0.000    0.000    0.000    0.000 weakref.py:495(popitem)
        1    0.000    0.000    0.000    0.000 readers.py:16(__init__)
      144    0.000    0.000    0.000    0.000 typing.py:1720(_value_and_type_iter)
      226    0.000    0.000    0.000    0.000 ir_utils.py:1452(require)
        1    0.000    0.000    0.000    0.000 _array_api_info.py:1(<module>)
       16    0.000    0.000    0.000    0.000 values.py:519(__init__)
        2    0.000    0.000    0.000    0.000 interpreter.py:3051(op_RETURN_VALUE)
        4    0.000    0.000    0.000    0.000 controlflow.py:72(__eq__)
      213    0.000    0.000    0.000    0.000 value.py:125(is_global)
       34    0.000    0.000    0.000    0.000 inspect.py:1783(_is_type)
        2    0.000    0.000    0.000    0.000 utils.py:588(unified_function_type)
        1    0.000    0.000    0.000    0.000 entrypoints.py:1(<module>)
       27    0.000    0.000    0.000    0.000 typing.py:1981(_caller)
       46    0.000    0.000    0.000    0.000 _add_newdocs_scalars.py:89(<genexpr>)
      168    0.000    0.000    0.000    0.000 __init__.py:892(__bool__)
        5    0.000    0.000    0.000    0.000 base.py:471(get_argument_type)
      176    0.000    0.000    0.000    0.000 values.py:1068(align)
        1    0.000    0.000    0.000    0.000 targets.py:160(__str__)
        1    0.000    0.000    0.000    0.000 _polynomial_impl.py:711(polyval)
       12    0.000    0.000    0.000    0.000 feedparser.py:195(_new_message)
        1    0.000    0.000    0.000    0.000 listdecl.py:30(ListAttribute)
      215    0.000    0.000    0.000    0.000 values.py:1164(is_terminated)
        4    0.000    0.000    0.000    0.000 _strptime.py:26(_getlang)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:770(create_module)
       12    0.000    0.000    0.000    0.000 feedparser.py:69(close)
      185    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.RLock' objects}
        2    0.000    0.000    0.000    0.000 lowering.py:389(<dictcomp>)
      160    0.000    0.000    0.000    0.000 {method 'values' of 'mappingproxy' objects}
        6    0.000    0.000    0.000    0.000 base.py:660(get_returned_value)
        3    0.000    0.000    0.000    0.000 pathlib.py:313(select_from)
      543    0.000    0.000    0.000    0.000 {built-in method builtins.chr}
       65    0.000    0.000    0.000    0.000 dispatcher.py:249(_make_finalizer)
       23    0.000    0.000    0.000    0.000 dataclasses.py:592(<listcomp>)
        8    0.000    0.000    0.000    0.000 mathimpl.py:127(unary_math_intr)
       82    0.000    0.000    0.000    0.000 ir.py:1020(__init__)
        1    0.000    0.000    0.000    0.000 compat.py:1(<module>)
       46    0.000    0.000    0.000    0.000 castgraph.py:62(__iter__)
       20    0.000    0.000    0.000    0.000 ir.py:1277(copy)
        1    0.000    0.000    0.000    0.000 wbgt.py:475(specific_humidity_from_relative_humidity)
      184    0.000    0.000    0.000    0.000 controlflow.py:509(<genexpr>)
      158    0.000    0.000    0.000    0.000 llvm_pass_timings.py:354(record)
        1    0.000    0.000    0.000    0.000 _sparse.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ufunc_base.py:1(<module>)
        1    0.000    0.000    0.000    0.000 c_lexer.py:562(_RegexAction)
      107    0.000    0.000    0.000    0.000 {built-in method _ctypes.byref}
       24    0.000    0.000    0.000    0.000 npydecl.py:261(generic)
       88    0.000    0.000    0.000    0.000 ir.py:594(<genexpr>)
        1    0.000    0.000    0.000    0.000 ccallback.py:33(CFunc)
        1    0.000    0.000    0.000    0.000 fnmatch.py:1(<module>)
       28    0.000    0.000    0.000    0.000 scalars.py:16(parse_integer_bitwidth)
        1    0.000    0.000    0.000    0.000 sysconfig.py:231(is_python_build)
       11    0.000    0.000    0.000    0.000 registry.py:73(__setitem__)
        7    0.000    0.000    0.000    0.000 <frozen _collections_abc>:778(__contains__)
        4    0.000    0.000    0.000    0.000 itanium_mangler.py:163(mangle_args)
        2    0.000    0.000    0.000    0.000 typeinfer.py:957(__init__)
        1    0.000    0.000    0.000    0.000 fastmathpass.py:1(<module>)
        1    0.000    0.000    0.000    0.000 imputils.py:340(RefType)
       23    0.000    0.000    0.000    0.000 __init__.py:404(_from_text)
      268    0.000    0.000    0.000    0.000 utils.py:354(__contains__)
        2    0.000    0.000    0.000    0.000 builder.py:1008(atomic_rmw)
        1    0.000    0.000    0.000    0.000 {built-in method osgeo._osr.CRSInfo_swigregister}
       49    0.000    0.000    0.000    0.000 sigutils.py:4(is_signature)
       12    0.000    0.000    0.000    0.000 {built-in method fcntl.flock}
        1    0.000    0.000    0.000    0.000 nrtdynmod.py:1(<module>)
        4    0.000    0.000    0.000    0.000 dispatcher.py:286(disable_compile)
        4    0.000    0.000    0.000    0.000 table.py:33(Offset)
       10    0.000    0.000    0.000    0.000 tokenize.py:329(find_cookie)
      104    0.000    0.000    0.000    0.000 _format_impl.py:687(<genexpr>)
        1    0.000    0.000    0.000    0.000 interpreter.py:1342(Interpreter)
      226    0.000    0.000    0.000    0.000 interpreter.py:1783(code_locals)
        1    0.000    0.000    0.000    0.000 optional.py:1(<module>)
        1    0.000    0.000    0.000    0.000 symbolic.py:36(Language)
       16    0.000    0.000    0.000    0.000 table.py:95(Get)
        1    0.000    0.000    0.000    0.000 runtime.py:505(estimate_tile_memory)
        2    0.000    0.000    0.000    0.000 inspect.py:3190(bind)
        2    0.000    0.000    0.000    0.000 {built-in method numpy.fromiter}
      152    0.000    0.000    0.000    0.000 __init__.py:17(set_module)
        1    0.000    0.000    0.000    0.000 __init__.py:71(search_function)
      255    0.000    0.000    0.000    0.000 types.py:75(wrap_constant_value)
        7    0.000    0.000    0.000    0.000 packer.py:132(argument_types)
      268    0.000    0.000    0.000    0.000 {method 'intersection' of 'set' objects}
      157    0.000    0.000    0.000    0.000 dataclasses.py:396(<genexpr>)
      108    0.000    0.000    0.000    0.000 {built-in method _struct.pack}
       70    0.000    0.000    0.000    0.000 values.py:615(__hash__)
        1    0.000    0.000    0.000    0.000 <frozen os>:48(<listcomp>)
       13    0.000    0.000    0.000    0.000 typing.py:1552(__mro_entries__)
       18    0.000    0.000    0.000    0.000 pythonapi.py:28(register)
      194    0.000    0.000    0.000    0.000 instructions.py:111(callee)
        1    0.000    0.000    0.000    0.000 _version.py:20(get_versions)
       13    0.000    0.000    0.000    0.000 {built-in method osgeo._gdal.Dataset_GetRasterBand}
       30    0.000    0.000    0.000    0.000 gdal_array.py:390(_to_primitive_type)
        1    0.000    0.000    0.000    0.000 __init__.py:794(__dir__)
       16    0.000    0.000    0.000    0.000 functools.py:89(_gt_from_lt)
      205    0.000    0.000    0.000    0.000 enum.py:239(__init__)
        1    0.000    0.000    0.000    0.000 models.py:178(BooleanModel)
        1    0.000    0.000    0.000    0.000 cgutils.py:684(unpack_tuple)
       20    0.000    0.000    0.000    0.000 pathlib.py:590(__lt__)
      322    0.000    0.000    0.000    0.000 interpreter.py:1901(op_CACHE)
       20    0.000    0.000    0.000    0.000 builtins.py:140(choose_result_bitwidth)
        1    0.000    0.000    0.000    0.000 initfini.py:76(_version_info)
        1    0.000    0.000    0.000    0.000 serialize.py:195(reducer_override)
       33    0.000    0.000    0.000    0.000 typing.py:1844(<genexpr>)
        2    0.000    0.000    0.000    0.000 PolygonCollection.py:63(LayoutVersion)
        1    0.000    0.000    0.000    0.000 fileinput.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _strptime.py:91(<listcomp>)
        3    0.000    0.000    0.000    0.000 memmap.py:342(__array_wrap__)
        1    0.000    0.000    0.000    0.000 descriptors.py:1(<module>)
      147    0.000    0.000    0.000    0.000 <frozen abc>:7(abstractmethod)
       16    0.000    0.000    0.000    0.000 __init__.py:754(__init__)
        2    0.000    0.000    0.000    0.000 byteflow.py:80(__init__)
       24    0.000    0.000    0.000    0.000 datetime.py:73(generic)
        1    0.000    0.000    0.000    0.000 codegen.py:1075(JitEngine)
        1    0.000    0.000    0.000    0.000 _morphology.py:1(<module>)
      320    0.000    0.000    0.000    0.000 shape_base.py:74(_atleast_2d_dispatcher)
       50    0.000    0.000    0.000    0.000 pathlib.py:569(_cparts)
        5    0.000    0.000    0.000    0.000 _methods.py:55(_any)
       63    0.000    0.000    0.000    0.000 {method 'extend' of 'collections.deque' objects}
        1    0.000    0.000    0.000    0.000 core.py:3193(view)
        1    0.000    0.000    0.000    0.000 printimpl.py:1(<module>)
       10    0.000    0.000    0.000    0.000 wbgt.py:92(latent_heat_of_vaporisation)
        3    0.000    0.000    0.000    0.000 {built-in method _imp.create_builtin}
        1    0.000    0.000    0.000    0.000 _helpers.py:496(_ClsToXPInfo)
      276    0.000    0.000    0.000    0.000 inspect.py:2726(default)
       14    0.000    0.000    0.000    0.000 inspect.py:2426(_descriptor_get)
        1    0.000    0.000    0.000    0.000 builtins.py:297(<listcomp>)
        4    0.000    0.000    0.000    0.000 _spherical_bessel.py:14(decorator)
      143    0.000    0.000    0.000    0.000 _collections.py:24(<lambda>)
        1    0.000    0.000    0.000    0.000 static_raise.py:1(<module>)
        2    0.000    0.000    0.000    0.000 {method 'flush' of 'zlib.Compress' objects}
       23    0.000    0.000    0.000    0.000 {method 'reshape' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 cfuncs.py:1(<module>)
        4    0.000    0.000    0.000    0.000 locale.py:594(getlocale)
        4    0.000    0.000    0.000    0.000 caching.py:632(_data_path)
      120    0.000    0.000    0.000    0.000 {built-in method numpy.asarray}
        1    0.000    0.000    0.000    0.000 builtins.py:392(UnaryNot)
        4    0.000    0.000    0.000    0.000 itanium_mangler.py:167(<listcomp>)
      159    0.000    0.000    0.000    0.000 dataclasses.py:660(_is_kw_only)
       87    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1220(__init__)
       34    0.000    0.000    0.000    0.000 itanium_mangler.py:84(_fix_lead_digit)
        1    0.000    0.000    0.000    0.000 cgutils.py:691(<listcomp>)
        8    0.000    0.000    0.000    0.000 controlflow.py:87(_non_empty_items)
       40    0.000    0.000    0.000    0.000 instructions.py:613(add_incoming)
       14    0.000    0.000    0.000    0.000 gdal.py:449(_UserHasSpecifiedIfUsingExceptions)
       32    0.000    0.000    0.000    0.000 enum.py:965(_find_data_repr_)
        1    0.000    0.000    0.000    0.000 containers.py:783(LiteralStrKeyDict)
        1    0.000    0.000    0.000    0.000 gdal.py:13619(_generate_gdal_alg_methods)
       65    0.000    0.000    0.000    0.000 functions.py:497(_store_object)
        5    0.000    0.000    0.000    0.000 pathlib.py:578(__eq__)
        1    0.000    0.000    0.000    0.000 platform.py:1106(python_implementation)
        1    0.000    0.000    0.000    0.000 runtime.py:457(estimate_memory)
       14    0.000    0.000    0.000    0.000 __init__.py:144(_check_size)
        1    0.000    0.000    0.000    0.000 {method 'any' of 'numpy.ndarray' objects}
      210    0.000    0.000    0.000    0.000 templates.py:53(recvr)
        1    0.000    0.000    0.000    0.000 cloudpickle.py:1365(reducer_override)
      156    0.000    0.000    0.000    0.000 __init__.py:256(<genexpr>)
       71    0.000    0.000    0.000    0.000 overloads.py:13(_get_args)
       22    0.000    0.000    0.000    0.000 inline_closurecall.py:165(_inline_reduction)
        1    0.000    0.000    0.000    0.000 _add_newdocs_scalars.py:18(numeric_type_aliases)
        8    0.000    0.000    0.000    0.000 event.py:182(register)
        1    0.000    0.000    0.000    0.000 targets.py:99(get_default_triple)
      159    0.000    0.000    0.000    0.000 contextlib.py:440(__init__)
        1    0.000    0.000    0.000    0.000 abc.py:14(ResourceReader)
        1    0.000    0.000    0.000    0.000 gdal.py:9104(Band)
        1    0.000    0.000    0.000    0.000 __config__.py:9(DisplayModes)
       48    0.000    0.000    0.000    0.000 values.py:606(__eq__)
       11    0.000    0.000    0.000    0.000 inspect.py:772(_findclass)
        1    0.000    0.000    0.000    0.000 functools.py:651(cache)
        1    0.000    0.000    0.000    0.000 pathlib.py:736(is_relative_to)
       12    0.000    0.000    0.000    0.000 _policybase.py:319(header_fetch_parse)
      257    0.000    0.000    0.000    0.000 hmac.py:19(<genexpr>)
       36    0.000    0.000    0.000    0.000 ssa.py:140(_get_scope)
        1    0.000    0.000    0.000    0.000 datetime.py:2293(timezone)
       24    0.000    0.000    0.000    0.000 dataclasses.py:1017(<listcomp>)
        1    0.000    0.000    0.000    0.000 models.py:82(initial)
        1    0.000    0.000    0.000    0.000 ogr.py:813(Layer)
      220    0.000    0.000    0.000    0.000 types.py:318(wrap_constant_value)
        2    0.000    0.000    0.000    0.000 osr.py:1215(SetAxisMappingStrategy)
        2    0.000    0.000    0.000    0.000 polygons.py:101(get_coordinate_path)
        5    0.000    0.000    0.000    0.000 compiler_lock.py:52(require_global_compiler_lock)
        1    0.000    0.000    0.000    0.000 unicode_support.py:609(_PY_CTF_LB)
       34    0.000    0.000    0.000    0.000 {method 'replace' of 'datetime.datetime' objects}
       62    0.000    0.000    0.000    0.000 {method 'copy' of 'set' objects}
       97    0.000    0.000    0.000    0.000 enum.py:798(<genexpr>)
        1    0.000    0.000    0.000    0.000 dictimpl.py:1(<module>)
      157    0.000    0.000    0.000    0.000 dataclasses.py:1106(<genexpr>)
        8    0.000    0.000    0.000    0.000 itanium_mangler.py:74(repl)
       38    0.000    0.000    0.000    0.000 pathlib.py:745(parts)
        1    0.000    0.000    0.000    0.000 gdal.py:5029(Dataset)
       10    0.000    0.000    0.000    0.000 interpreter.py:2563(<listcomp>)
        1    0.000    0.000    0.000    0.000 __future__.py:1(<module>)
        4    0.000    0.000    0.000    0.000 templates.py:87(__eq__)
        9    0.000    0.000    0.000    0.000 weakref.py:367(__init__)
       10    0.000    0.000    0.000    0.000 {method 'copy' of 'numpy.ndarray' objects}
        3    0.000    0.000    0.000    0.000 __init__.py:503(PYFUNCTYPE)
      150    0.000    0.000    0.000    0.000 ir.py:893(get_targets)
        4    0.000    0.000    0.000    0.000 _ufunc_config.py:472(__enter__)
       18    0.000    0.000    0.000    0.000 ssa.py:119(_compute_phi_locations)
        1    0.000    0.000    0.000    0.000 zone_names.py:1(<module>)
        1    0.000    0.000    0.000    0.000 linker.py:1(<module>)
        1    0.000    0.000    0.000    0.000 executionengine.py:165(set_object_cache)
        1    0.000    0.000    0.000    0.000 __config__.py:14(DisplayModes)
        2    0.000    0.000    0.000    0.000 ufuncbuilder.py:186(_finalize_ufunc_signature)
        1    0.000    0.000    0.000    0.000 ufunc_base.py:77(_install_cg)
       37    0.000    0.000    0.000    0.000 textwrap.py:482(prefixed_lines)
       40    0.000    0.000    0.000    0.000 ffi.py:307(__bool__)
        1    0.000    0.000    0.000    0.000 functions.py:640(__init__)
       69    0.000    0.000    0.000    0.000 {method 'startswith' of 'bytes' objects}
        1    0.000    0.000    0.000    0.000 {built-in method osgeo._osr.AreaOfUse_swigregister}
        4    0.000    0.000    0.000    0.000 dispatcher.py:274(signatures)
        2    0.000    0.000    0.000    0.000 compiler.py:295(compile_result)
       70    0.000    0.000    0.000    0.000 functools.py:845(_is_valid_dispatch_type)
        9    0.000    0.000    0.000    0.000 _parser.py:903(_parse_flags)
       14    0.000    0.000    0.000    0.000 builder.py:218(position_before)
        2    0.000    0.000    0.000    0.000 blas.py:388(_memoize_get_funcs)
        1    0.000    0.000    0.000    0.000 typeconv.py:29(__init__)
      154    0.000    0.000    0.000    0.000 byteflow.py:2224(get_varname_by_arg)
        2    0.000    0.000    0.000    0.000 np_binary_helpers.py:50(get_block_offsets_path)
        1    0.000    0.000    0.000    0.000 signals.py:1(<module>)
      176    0.000    0.000    0.000    0.000 byteflow.py:2033(get_identity)
      168    0.000    0.000    0.000    0.000 imputils.py:483(impl_ret_untracked)
      257    0.000    0.000    0.000    0.000 hmac.py:20(<genexpr>)
        1    0.000    0.000    0.000    0.000 subprocess.py:749(Popen)
        1    0.000    0.000    0.000    0.000 _lazy.py:1(<module>)
        8    0.000    0.000    0.000    0.000 __init__.py:244(detect_encoding)
      164    0.000    0.000    0.000    0.000 value.py:129(is_function)
      279    0.000    0.000    0.000    0.000 enum.py:1151(__init__)
        4    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:422(spec_from_loader)
        1    0.000    0.000    0.000    0.000 value.py:32(Visibility)
        2    0.000    0.000    0.000    0.000 <frozen genericpath>:27(isfile)
        1    0.000    0.000    0.000    0.000 ogr.py:2284(Feature)
        1    0.000    0.000    0.000    0.000 pprint.py:106(PrettyPrinter)
       10    0.000    0.000    0.000    0.000 locale.py:396(normalize)
        1    0.000    0.000    0.000    0.000 cloudpickle.py:1077(_class_reduce)
       70    0.000    0.000    0.000    0.000 ast.py:255(iter_fields)
       16    0.000    0.000    0.000    0.000 enum.py:1357(_iter_member_by_value_)
       14    0.000    0.000    0.000    0.000 cpu.py:148(target_data)
        4    0.000    0.000    0.000    0.000 _convert.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _add_newdocs_scalars.py:54(_get_platform_and_machine)
        1    0.000    0.000    0.000    0.000 dictobject.py:55(DKIX)
        1    0.000    0.000    0.000    0.000 typeof.py:17(Purpose)
        8    0.000    0.000    0.000    0.000 scalars.py:43(cast_python_value)
       97    0.000    0.000    0.000    0.000 instructions.py:119(args)
      5/1    0.000    0.000    0.000    0.000 tzinfo.py:182(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:1243(__init__)
       54    0.000    0.000    0.000    0.000 imputils.py:133(decorate)
        1    0.000    0.000    0.000    0.000 static_binop.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _support_alternative_backends.py:876(<listcomp>)
       17    0.000    0.000    0.000    0.000 packer.py:175(rec)
