Sat Sep 19 16:22:50 2026    /Users/alansynn/Workspace/solweig-light/reports/characterization/p7_persistent_jit_distinct_variant/small_v1/profile/worker.pstats

         7198627 function calls (6895792 primitive calls) in 4.379 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 __init__.py:576(__init__)
       16    0.000    0.000    0.000    0.000 cloudpickle.py:217(_whichmodule)
       23    0.000    0.000    0.000    0.000 __init__.py:99(section_pairs)
       92    0.000    0.000    0.000    0.000 lowering.py:149(pre_block)
       58    0.000    0.000    0.000    0.000 typeinfer.py:1002(_mangle_arg_name)
       30    0.000    0.000    0.000    0.000 mathimpl.py:122(unary_math_int_impl)
        1    0.000    0.000    0.000    0.000 instructions.py:808(__init__)
        1    0.000    0.000    0.000    0.000 caching.py:533(IndexDataCacheFile)
        5    0.000    0.000    0.000    0.000 registry.py:60(__init__)
        1    0.000    0.000    0.000    0.000 _datasource.py:427(exists)
       15    0.000    0.000    0.000    0.000 templates.py:78(__setstate__)
        2    0.000    0.000    0.000    0.000 {method 'close' of '_io.FileIO' objects}
        1    0.000    0.000    0.000    0.000 _methods.py:47(_sum)
       92    0.000    0.000    0.000    0.000 dataclasses.py:1159(<genexpr>)
        2    0.000    0.000    0.000    0.000 {built-in method osgeo._gdal.VersionInfo}
        2    0.000    0.000    0.000    0.000 interpreter.py:3036(op_JUMP_BACKWARD)
      102    0.000    0.000    0.000    0.000 {built-in method io.text_encoding}
        2    0.000    0.000    0.000    0.000 {built-in method osgeo._osr._UseExceptions}
       94    0.000    0.000    0.000    0.000 values.py:526(_get_reference)
       46    0.000    0.000    0.000    0.000 callconv.py:847(_get_return_argument)
       21    0.000    0.000    0.000    0.000 imputils.py:150(decorate)
       20    0.000    0.000    0.000    0.000 {method 'reset' of '_contextvars.ContextVar' objects}
       28    0.000    0.000    0.000    0.000 scalars.py:22(parse_integer_signed)
       85    0.000    0.000    0.000    0.000 codegen.py:548(codegen)
        1    0.000    0.000    0.000    0.000 runtime.py:618(<dictcomp>)
        6    0.000    0.000    0.000    0.000 extending.py:25(type_callable)
       10    0.000    0.000    0.000    0.000 registry.py:46(do_register)
        1    0.000    0.000    0.000    0.000 pydoc.py:580(HTMLDoc)
        1    0.000    0.000    0.000    0.000 solar.py:1(<module>)
       12    0.000    0.000    0.000    0.000 message.py:337(set_payload)
       28    0.000    0.000    0.000    0.000 inspect.py:505(isbuiltin)
        2    0.000    0.000    0.000    0.000 instructions.py:886(__init__)
        2    0.000    0.000    0.000    0.000 model.py:174(build_backend_type)
       23    0.000    0.000    0.000    0.000 _weakrefset.py:17(__init__)
       75    0.000    0.000    0.000    0.000 caching.py:446(locator)
        1    0.000    0.000    0.000    0.000 wbgt.py:269(relative_humidity)
       56    0.000    0.000    0.000    0.000 scalars.py:206(key)
       26    0.000    0.000    0.000    0.000 {method 'center' of 'str' objects}
        2    0.000    0.000    0.000    0.000 core.py:3015(_update_from)
        1    0.000    0.000    0.000    0.000 __init__.py:912(createLock)
       76    0.000    0.000    0.000    0.000 {method 'get' of '_contextvars.ContextVar' objects}
        8    0.000    0.000    0.000    0.000 gdal.py:10142(GetCategoryNames)
        1    0.000    0.000    0.000    0.000 _string_helpers.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _tzpath.py:31(_parse_python_tzpath)
        1    0.000    0.000    0.000    0.000 builtins.py:723(BooleanAttribute)
        3    0.000    0.000    0.000    0.000 argparse.py:1485(_add_action)
        9    0.000    0.000    0.000    0.000 dictobject.py:706(impl_setitem)
       54    0.000    0.000    0.000    0.000 imputils.py:120(lower_cast)
        2    0.000    0.000    0.000    0.000 arrayprint.py:577(decorating_function)
        3    0.000    0.000    0.000    0.000 {built-in method _csv.register_dialect}
        1    0.000    0.000    0.000    0.000 options.py:10(TargetOptions)
        2    0.000    0.000    0.000    0.000 np_binary_helpers.py:30(get_ymax_path)
       90    0.000    0.000    0.000    0.000 models.py:244(from_data)
        1    0.000    0.000    0.000    0.000 __init__.py:943(locate_file)
        1    0.000    0.000    0.000    0.000 tzfile.py:1(<module>)
       15    0.000    0.000    0.000    0.000 auxfuncs.py:792(gentitle)
        1    0.000    0.000    0.000    0.000 argparse.py:157(HelpFormatter)
        1    0.000    0.000    0.000    0.000 _isocbind.py:1(<module>)
        1    0.000    0.000    0.000    0.000 zone_names.py:46(get_zone_names_path)
       41    0.000    0.000    0.000    0.000 {method 'hex' of 'bytes' objects}
       14    0.000    0.000    0.000    0.000 __init__.py:237(_releaseLock)
        1    0.000    0.000    0.000    0.000 _npyio_impl.py:803(_ensure_ndmin_ndarray)
        1    0.000    0.000    0.000    0.000 builtins.py:737(NumberAttribute)
        2    0.000    0.000    0.000    0.000 np_binary_helpers.py:35(get_ymin_path)
        1    0.000    0.000    0.000    0.000 compiler_machinery.py:31(CompilerPass)
        1    0.000    0.000    0.000    0.000 mathdecl.py:126(Math_gcd)
        8    0.000    0.000    0.000    0.000 gdal.py:9191(GetColorInterpretation)
        4    0.000    0.000    0.000    0.000 values.py:899(add)
        2    0.000    0.000    0.000    0.000 polygon_array.py:254(__del__)
       16    0.000    0.000    0.000    0.000 values.py:489(<listcomp>)
        1    0.000    0.000    0.000    0.000 value.py:83(ValueRef)
       85    0.000    0.000    0.000    0.000 _compat_pickle.py:167(<genexpr>)
        1    0.000    0.000    0.000    0.000 _nbit.py:1(<module>)
        1    0.000    0.000    0.000    0.000 context.py:43(CallStack)
        1    0.000    0.000    0.000    0.000 ufunc_db.py:1(<module>)
        1    0.000    0.000    0.000    0.000 pathlib.py:455(PurePath)
        1    0.000    0.000    0.000    0.000 timezonefinder.py:968(TimezoneFinder)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_md5}
        1    0.000    0.000    0.000    0.000 executionengine.py:124(target_data)
        2    0.000    0.000    0.000    0.000 argparse.py:2475(_get_values)
        1    0.000    0.000    0.000    0.000 config.py:66(_package_format)
        1    0.000    0.000    0.000    0.000 lowering.py:346(Lower)
       28    0.000    0.000    0.000    0.000 dispatcher.py:178(__enter__)
        1    0.000    0.000    0.000    0.000 executionengine.py:56(__init__)
        1    0.000    0.000    0.000    0.000 calendar.py:52(_localized_month)
      107    0.000    0.000    0.000    0.000 models.py:247(from_argument)
        3    0.000    0.000    0.000    0.000 builder.py:84(wrap)
        1    0.000    0.000    0.000    0.000 errors.py:516(WarningsFixer)
        1    0.000    0.000    0.000    0.000 _osx_support.py:1(<module>)
        1    0.000    0.000    0.000    0.000 cmathdecl.py:39(Cmath_log)
       10    0.000    0.000    0.000    0.000 ir.py:873(__str__)
       25    0.000    0.000    0.000    0.000 {built-in method posix.getpid}
        1    0.000    0.000    0.000    0.000 hashing.py:412(_Py_HashSecret_t)
      112    0.000    0.000    0.000    0.000 ipaddress.py:574(__int__)
       96    0.000    0.000    0.000    0.000 byteflow.py:2052(instructions)
      119    0.000    0.000    0.000    0.000 {method 'span' of 're.Match' objects}
       26    0.000    0.000    0.000    0.000 {method 'co_lines' of 'code' objects}
        1    0.000    0.000    0.000    0.000 argparse.py:1154(_SubParsersAction)
        8    0.000    0.000    0.000    0.000 ir.py:623(__init__)
       10    0.000    0.000    0.000    0.000 cpu_options.py:178(encode)
        5    0.000    0.000    0.000    0.000 listobject.py:755(impl_getitem)
       33    0.000    0.000    0.000    0.000 <frozen codecs>:260(__init__)
        1    0.000    0.000    0.000    0.000 builtins.py:168(BinOp)
        1    0.000    0.000    0.000    0.000 _spfun_stats.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _dtype.py:1(<module>)
       24    0.000    0.000    0.000    0.000 {built-in method osgeo._gdal._UserHasSpecifiedIfUsingExceptions}
       58    0.000    0.000    0.000    0.000 containers.py:40(key)
        2    0.000    0.000    0.000    0.000 enum.py:1772(<listcomp>)
        1    0.000    0.000    0.000    0.000 np_binary_helpers.py:10(get_zone_ids_path)
        1    0.000    0.000    0.000    0.000 listobject.py:110(_as_meminfo)
        3    0.000    0.000    0.000    0.000 argparse.py:1565(_get_optional_kwargs)
        1    0.000    0.000    0.000    0.000 __init__.py:43(normalize_encoding)
        1    0.000    0.000    0.000    0.000 inspection.py:1(<module>)
       25    0.000    0.000    0.000    0.000 tempfile.py:230(_get_candidate_names)
        8    0.000    0.000    0.000    0.000 {built-in method time.strftime}
       15    0.000    0.000    0.000    0.000 callconv.py:824(<listcomp>)
       14    0.000    0.000    0.000    0.000 module.py:169(<listcomp>)
       92    0.000    0.000    0.000    0.000 templates.py:173(generic)
       29    0.000    0.000    0.000    0.000 typeinfer.py:200(__init__)
       13    0.000    0.000    0.000    0.000 pathlib.py:987(check_eloop)
        7    0.000    0.000    0.000    0.000 enum.py:922(<dictcomp>)
        3    0.000    0.000    0.000    0.000 scalars.py:157(__init__)
       13    0.000    0.000    0.000    0.000 bytecode.py:33(get_function_object)
        1    0.000    0.000    0.000    0.000 typedobjectutils.py:17(_as_bytes)
        1    0.000    0.000    0.000    0.000 pickle.py:407(_Pickler)
        1    0.000    0.000    0.000    0.000 dispatcher.py:1265(ObjModeLiftedWith)
        1    0.000    0.000    0.000    0.000 bufproto.py:1(<module>)
       12    0.000    0.000    0.000    0.000 utils.py:223(push)
        4    0.000    0.000    0.000    0.000 static_raise.py:20(_break_constant)
       74    0.000    0.000    0.000    0.000 debuginfo.py:66(mark_variable)
        3    0.000    0.000    0.000    0.000 argparse.py:604(_format_args)
        1    0.000    0.000    0.000    0.000 models.py:758(__init__)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1923(IPv6Address)
       10    0.000    0.000    0.000    0.000 coverage_support.py:37(get_registered_loc_notify)
       36    0.000    0.000    0.000    0.000 types.py:370(__new__)
       16    0.000    0.000    0.000    0.000 npyimpl.py:533(<listcomp>)
        2    0.000    0.000    0.000    0.000 osr.py:308(__enter__)
       40    0.000    0.000    0.000    0.000 numbers.py:1219(bool_as_bool)
        1    0.000    0.000    0.000    0.000 _polynomial_impl.py:1093(poly1d)
       96    0.000    0.000    0.000    0.000 byteflow.py:2069(outgoing_phis)
        1    0.000    0.000    0.000    0.000 osr.py:2158(TransformPoint)
        3    0.000    0.000    0.000    0.000 npytypes.py:629(__init__)
       47    0.000    0.000    0.000    0.000 scalars.py:165(key)
        1    0.000    0.000    0.000    0.000 {built-in method osgeo._gdal.DirEntry_swigregister}
        2    0.000    0.000    0.000    0.000 gdal_array.py:95(_UseExceptions)
       72    0.000    0.000    0.000    0.000 fromnumeric.py:548(_swapaxes_dispatcher)
        1    0.000    0.000    0.000    0.000 typeconv.py:22(TypeManager)
        1    0.000    0.000    0.000    0.000 compiler_machinery.py:169(PassManager)
        1    0.000    0.000    0.000    0.000 extending.py:322(_Intrinsic)
       20    0.000    0.000    0.000    0.000 npytypes.py:463(mangling_args)
        1    0.000    0.000    0.000    0.000 gdal_array.py:325(<dictcomp>)
       22    0.000    0.000    0.000    0.000 caching.py:750(_guard_against_spurious_io_errors)
        1    0.000    0.000    0.000    0.000 _linalg.py:87(EighResult)
        1    0.000    0.000    0.000    0.000 targets.py:55(flatten)
        1    0.000    0.000    0.000    0.000 random.py:103(Random)
        1    0.000    0.000    0.000    0.000 caching.py:659(Cache)
        1    0.000    0.000    0.000    0.000 api.py:286(cast)
       24    0.000    0.000    0.000    0.000 patch_radiation.py:466(<listcomp>)
        1    0.000    0.000    0.000    0.000 tempfile.py:682(SpooledTemporaryFile)
        8    0.000    0.000    0.000    0.000 gdal.py:5491(GetGCPProjection)
        4    0.000    0.000    0.000    0.000 types.py:287(__new)
        1    0.000    0.000    0.000    0.000 {method 'in_dll' of '_ctypes.UnionType' objects}
        1    0.000    0.000    0.000    0.000 polygon_array.py:35(PolygonArray)
       24    0.000    0.000    0.000    0.000 patch_radiation.py:503(<listcomp>)
       83    0.000    0.000    0.000    0.000 interpreter.py:1904(op_PRECALL)
        1    0.000    0.000    0.000    0.000 contextlib.py:359(__exit__)
        1    0.000    0.000    0.000    0.000 utils.py:439(get_holes_dir)
        1    0.000    0.000    0.000    0.000 scalars.py:191(EnumMember)
       10    0.000    0.000    0.000    0.000 typed_passes.py:522(lowering_class)
       42    0.000    0.000    0.000    0.000 functools.py:972(__set_name__)
        4    0.000    0.000    0.000    0.000 ir.py:761(__str__)
        2    0.000    0.000    0.000    0.000 types.py:98(prepare_class)
       25    0.000    0.000    0.000    0.000 getlimits.py:423(min)
       30    0.000    0.000    0.000    0.000 typing.py:2995(<genexpr>)
        1    0.000    0.000    0.000    0.000 selectors.py:588(_can_use)
        7    0.000    0.000    0.000    0.000 imputils.py:70(lower_getattr_generic)
        1    0.000    0.000    0.000    0.000 mathdecl.py:11(Math_unary)
        2    0.000    0.000    0.000    0.000 table.py:27(__init__)
        5    0.000    0.000    0.000    0.000 unicode.py:1817(unicode_getitem)
        1    0.000    0.000    0.000    0.000 fileinput.py:171(FileInput)
       14    0.000    0.000    0.000    0.000 funcdesc.py:108(llvm_func_name)
        2    0.000    0.000    0.000    0.000 models.py:1234(handle_bound_function)
        1    0.000    0.000    0.000    0.000 gdal.py:369(Window)
        2    0.000    0.000    0.000    0.000 osr.py:1215(SetAxisMappingStrategy)
        1    0.000    0.000    0.000    0.000 np_binary_helpers.py:40(get_poly_ref_path)
        2    0.000    0.000    0.000    0.000 __init__.py:24(extract_version)
        1    0.000    0.000    0.000    0.000 utils.py:2786(_get_glibc_version)
       16    0.000    0.000    0.000    0.000 npyimpl.py:639(__init__)
       10    0.000    0.000    0.000    0.000 typing.py:1664(<genexpr>)
       13    0.000    0.000    0.000    0.000 __init__.py:884(legacy_normalize)
        1    0.000    0.000    0.000    0.000 utils.py:189(validate_coordinates)
       24    0.000    0.000    0.000    0.000 calendar.py:102(isleap)
       96    0.000    0.000    0.000    0.000 byteflow.py:2078(blockstack_initial)
       25    0.000    0.000    0.000    0.000 callconv.py:841(get_arguments)
       54    0.000    0.000    0.000    0.000 _parser.py:166(__delitem__)
       86    0.000    0.000    0.000    0.000 {method 'seek' of '_io.StringIO' objects}
       10    0.000    0.000    0.000    0.000 registry.py:39(register)
       10    0.000    0.000    0.000    0.000 context.py:187(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:531(Distribution)
       16    0.000    0.000    0.000    0.000 enum.py:117(_iter_bits_lsb)
        1    0.000    0.000    0.000    0.000 context.py:210(BaseContext)
       10    0.000    0.000    0.000    0.000 errors.py:526(__init__)
        1    0.000    0.000    0.000    0.000 polyutils.py:1(<module>)
        8    0.000    0.000    0.000    0.000 {built-in method osgeo._gdal.MajorObject_GetDescription}
        7    0.000    0.000    0.000    0.000 core.py:2604(_arraymethod)
        1    0.000    0.000    0.000    0.000 extbuild.py:1(<module>)
        5    0.000    0.000    0.000    0.000 listobj.py:1220(literal_list_getitem)
       42    0.000    0.000    0.000    0.000 {method 'popitem' of 'dict' objects}
        8    0.000    0.000    0.000    0.000 gdal.py:5519(GetGCPs)
        1    0.000    0.000    0.000    0.000 utf_8.py:33(getregentry)
        1    0.000    0.000    0.000    0.000 _ufunc.py:1(<module>)
        2    0.000    0.000    0.000    0.000 _linalg.py:188(_commonType)
        1    0.000    0.000    0.000    0.000 api.py:16(FFI)
        5    0.000    0.000    0.000    0.000 dictobject.py:1234(literalstrkeydict_impl_get)
        1    0.000    0.000    0.000    0.000 numbers.py:32(Complex)
        1    0.000    0.000    0.000    0.000 gnm.py:266(Network)
        1    0.000    0.000    0.000    0.000 ogr.py:4494(FieldDefn)
        4    0.000    0.000    0.000    0.000 misc.py:297(__init__)
        1    0.000    0.000    0.000    0.000 _internal.py:253(_missing_ctypes)
        1    0.000    0.000    0.000    0.000 _linalg.py:95(SlogdetResult)
        1    0.000    0.000    0.000    0.000 targets.py:228(name)
        1    0.000    0.000    0.000    0.000 lowering.py:25(BaseLower)
        1    0.000    0.000    0.000    0.000 add_newdocs.py:1(<module>)
        1    0.000    0.000    0.000    0.000 init_utils.py:10(generate_version_info)
        1    0.000    0.000    0.000    0.000 _linalg.py:91(QRResult)
        1    0.000    0.000    0.000    0.000 numeric.py:246(ones_like)
        1    0.000    0.000    0.000    0.000 _index_tricks_impl.py:325(AxisConcatenator)
        1    0.000    0.000    0.000    0.000 __init__.py:197(<listcomp>)
       14    0.000    0.000    0.000    0.000 __init__.py:1273(append)
       53    0.000    0.000    0.000    0.000 {built-in method from_iterable}
       11    0.000    0.000    0.000    0.000 tzinfo.py:18(memorized_timedelta)
        1    0.000    0.000    0.000    0.000 socket.py:214(socket)
        1    0.000    0.000    0.000    0.000 parfor.py:793(ParforDiagnostics)
        1    0.000    0.000    0.000    0.000 builder.py:99(Builder)
        1    0.000    0.000    0.000    0.000 datetime.py:893(date)
       39    0.000    0.000    0.000    0.000 ssa.py:329(__init__)
        1    0.000    0.000    0.000    0.000 arrayobj.py:4748(numpy_empty_nd)
       29    0.000    0.000    0.000    0.000 pathlib.py:792(is_absolute)
       47    0.000    0.000    0.000    0.000 containers.py:220(__len__)
       69    0.000    0.000    0.000    0.000 inspect.py:3019(return_annotation)
        1    0.000    0.000    0.000    0.000 __init__.py:7(_ir_layer_typed_pointers_enabled)
        1    0.000    0.000    0.000    0.000 npydecl.py:332(<listcomp>)
       25    0.000    0.000    0.000    0.000 {method 'fullmatch' of 're.Pattern' objects}
        1    0.000    0.000    0.000    0.000 ffi.py:97(__exit__)
        2    0.000    0.000    0.000    0.000 utils.py:735(__init__)
        1    0.000    0.000    0.000    0.000 case.py:393(__init__)
        1    0.000    0.000    0.000    0.000 typedobjectutils.py:38(_sentry_safe_cast)
       10    0.000    0.000    0.000    0.000 context.py:753(keyfunc)
        6    0.000    0.000    0.000    0.000 _nbit_base.py:57(__init_subclass__)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:91(FixupArgs)
        1    0.000    0.000    0.000    0.000 dictimpl.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _array_utils_impl.py:1(<module>)
        5    0.000    0.000    0.000    0.000 __init__.py:151(<lambda>)
        1    0.000    0.000    0.000    0.000 <frozen os>:773(getenv)
        5    0.000    0.000    0.000    0.000 ir.py:1078(__str__)
        1    0.000    0.000    0.000    0.000 base.py:1261(_initialize_llvm_lock_event)
        2    0.000    0.000    0.000    0.000 basic.py:1(<module>)
        1    0.000    0.000    0.000    0.000 polynomial.py:1557(Polynomial)
       16    0.000    0.000    0.000    0.000 pythonapi.py:101(__init__)
       37    0.000    0.000    0.000    0.000 {method 'transpose' of 'numpy.ndarray' objects}
       22    0.000    0.000    0.000    0.000 containers.py:278(__len__)
       48    0.000    0.000    0.000    0.000 codegen.py:555(name)
        1    0.000    0.000    0.000    0.000 symbolic.py:157(Expr)
        1    0.000    0.000    0.000    0.000 model.py:560(unknown_type)
       89    0.000    0.000    0.000    0.000 pathlib.py:257(casefold_parts)
       66    0.000    0.000    0.000    0.000 functools.py:724(<listcomp>)
       26    0.000    0.000    0.000    0.000 ir.py:264(__init__)
        1    0.000    0.000    0.000    0.000 builtins.py:762(SliceAttribute)
       44    0.000    0.000    0.000    0.000 compiler_machinery.py:417(register)
       16    0.000    0.000    0.000    0.000 npyimpl.py:80(create_iter_indices)
        8    0.000    0.000    0.000    0.000 imputils.py:20(__init__)
       12    0.000    0.000    0.000    0.000 __init__.py:202(_checkLevel)
        8    0.000    0.000    0.000    0.000 gdal.py:9487(GetScale)
       24    0.000    0.000    0.000    0.000 codegen.py:1056(<listcomp>)
        2    0.000    0.000    0.000    0.000 gnm.py:74(_UseExceptions)
       32    0.000    0.000    0.000    0.000 npydecl.py:88(ufunc)
        1    0.000    0.000    0.000    0.000 gdal.py:11619(AlgorithmArg)
       15    0.000    0.000    0.000    0.000 typing.py:2892(<listcomp>)
        1    0.000    0.000    0.000    0.000 {built-in method _cffi_backend.cast}
       66    0.000    0.000    0.000    0.000 models.py:349(get_nrt_meminfo)
        1    0.000    0.000    0.000    0.000 core.py:209(<listcomp>)
        1    0.000    0.000    0.000    0.000 byteflow.py:1471(<listcomp>)
        1    0.000    0.000    0.000    0.000 listobject.py:345(_list_new)
       68    0.000    0.000    0.000    0.000 models.py:346(has_nrt_meminfo)
       30    0.000    0.000    0.000    0.000 enum.py:93(_is_single_bit)
        1    0.000    0.000    0.000    0.000 _text.py:7(FoldedCase)
        1    0.000    0.000    0.000    0.000 builtins.py:270(<listcomp>)
        1    0.000    0.000    0.000    0.000 cffiimpl.py:1(<module>)
        1    0.000    0.000    0.000    0.000 numeric.py:909(outer)
       22    0.000    0.000    0.000    0.000 number_types.py:147(enforce_number)
        1    0.000    0.000    0.000    0.000 boxing.py:1115(unbox_typeref)
       40    0.000    0.000    0.000    0.000 controlflow.py:293(dead_nodes)
        1    0.000    0.000    0.000    0.000 mathdecl.py:47(Math_atan2)
       42    0.000    0.000    0.000    0.000 typing.py:2076(<genexpr>)
       26    0.000    0.000    0.000    0.000 callconv.py:899(__init__)
        3    0.000    0.000    0.000    0.000 callwrapper.py:212(_simplified_return_type)
        2    0.000    0.000    0.000    0.000 charset.py:206(__init__)
       42    0.000    0.000    0.000    0.000 overloads.py:18(class_instance_overload)
       78    0.000    0.000    0.000    0.000 abstract.py:151(can_convert_from)
       64    0.000    0.000    0.000    0.000 ir.py:770(get_targets)
       50    0.000    0.000    0.000    0.000 caching.py:203(get_cache_path)
       27    0.000    0.000    0.000    0.000 functions.py:500(_get_object)
       12    0.000    0.000    0.000    0.000 message.py:217(is_multipart)
       16    0.000    0.000    0.000    0.000 types.py:599(__len__)
       20    0.000    0.000    0.000    0.000 mixins.py:17(_binary_method)
        3    0.000    0.000    0.000    0.000 builtins.py:489(bool_none)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:778(exec_module)
        1    0.000    0.000    0.000    0.000 __init__.py:439(LibraryLoader)
       36    0.000    0.000    0.000    0.000 {method '__enter__' of '_io._IOBase' objects}
        1    0.000    0.000    0.000    0.000 newpassmanagers.py:114(NewPassManager)
        2    0.000    0.000    0.000    0.000 ir.py:521(static_getitem)
        1    0.000    0.000    0.000    0.000 dispatcher.py:190(_DispatcherBase)
        2    0.000    0.000    0.000    0.000 tzinfo.py:196(fromutc)
        5    0.000    0.000    0.000    0.000 <frozen _collections_abc>:489(_type_repr)
        1    0.000    0.000    0.000    0.000 typeinfer.py:952(TypeInferer)
       12    0.000    0.000    0.000    0.000 visibility_native.py:208(<genexpr>)
        1    0.000    0.000    0.000    0.000 setobj.py:372(SetInstance)
       13    0.000    0.000    0.000    0.000 {method 'cache_clear' of 'functools._lru_cache_wrapper' objects}
        5    0.000    0.000    0.000    0.000 inspect.py:2119(<listcomp>)
       13    0.000    0.000    0.000    0.000 dis.py:395(_parse_varint)
        5    0.000    0.000    0.000    0.000 dictobject.py:767(impl_getitem)
        1    0.000    0.000    0.000    0.000 cmathdecl.py:24(<listcomp>)
        1    0.000    0.000    0.000    0.000 hermite.py:1695(Hermite)
       23    0.000    0.000    0.000    0.000 inline_closurecall.py:361(<listcomp>)
      118    0.000    0.000    0.000    0.000 {method 'isascii' of 'str' objects}
        1    0.000    0.000    0.000    0.000 codegen.py:518(CodeLibrary)
        2    0.000    0.000    0.000    0.000 <frozen _collections_abc>:444(<listcomp>)
        1    0.000    0.000    0.000    0.000 uuid.py:85(UUID)
       48    0.000    0.000    0.000    0.000 containers.py:294(<lambda>)
       14    0.000    0.000    0.000    0.000 zipfile.py:1919(close)
        1    0.000    0.000    0.000    0.000 __init__.py:435(validate)
        1    0.000    0.000    0.000    0.000 manager.py:11(__init__)
        1    0.000    0.000    0.000    0.000 npydecl.py:163(NumpyRulesArrayOperator)
       24    0.000    0.000    0.000    0.000 fromnumeric.py:2202(_clip_dispatcher)
       16    0.000    0.000    0.000    0.000 extending.py:306(StructAttribute)
       46    0.000    0.000    0.000    0.000 event.py:286(duration)
       10    0.000    0.000    0.000    0.000 cpu_options.py:53(__bool__)
        2    0.000    0.000    0.000    0.000 builder.py:115(wrap)
        6    0.000    0.000    0.000    0.000 parse.py:119(_coerce_args)
       26    0.000    0.000    0.000    0.000 ipaddress.py:431(_ip_int_from_prefix)
        1    0.000    0.000    0.000    0.000 gdal.py:7154(RasterAttributeTable)
        1    0.000    0.000    0.000    0.000 pydoc.py:1217(TextDoc)
        2    0.000    0.000    0.000    0.000 coord_accessors.py:81(__del__)
        1    0.000    0.000    0.000    0.000 argparse.py:1109(__init__)
        2    0.000    0.000    0.000    0.000 _methods.py:39(_amax)
        2    0.000    0.000    0.000    0.000 _adapters.py:165(wrap_spec)
       14    0.000    0.000    0.000    0.000 patch_radiation.py:268(<listcomp>)
        1    0.000    0.000    0.000    0.000 values.py:1027(ArgumentAttributes)
        5    0.000    0.000    0.000    0.000 datetime.py:528(_check_time_fields)
       15    0.000    0.000    0.000    0.000 {method 'cast' of 'memoryview' objects}
       23    0.000    0.000    0.000    0.000 typing.py:479(__repr__)
        1    0.000    0.000    0.000    0.000 {built-in method osgeo._ogr.MajorObject_swigregister}
        1    0.000    0.000    0.000    0.000 _lambertw.py:1(<module>)
       43    0.000    0.000    0.000    0.000 _compat_pickle.py:165(<genexpr>)
        1    0.000    0.000    0.000    0.000 builtins.py:882(Round)
       10    0.000    0.000    0.000    0.000 utils.py:357(__iter__)
        1    0.000    0.000    0.000    0.000 callconv.py:353(CPUCallConv)
        4    0.000    0.000    0.000    0.000 case.py:387(__init_subclass__)
        8    0.000    0.000    0.000    0.000 gdal.py:9470(GetOffset)
       70    0.000    0.000    0.000    0.000 signal.py:16(<lambda>)
        2    0.000    0.000    0.000    0.000 _functools.py:6(method_cache)
        6    0.000    0.000    0.000    0.000 byteflow.py:1438(op_COPY)
        1    0.000    0.000    0.000    0.000 {built-in method time.asctime}
        1    0.000    0.000    0.000    0.000 np_binary_helpers.py:1(<module>)
        1    0.000    0.000    0.000    0.000 mathdecl.py:57(Math_converter)
       22    0.000    0.000    0.000    0.000 {method 'unpack_from' of '_struct.Struct' objects}
       36    0.000    0.000    0.000    0.000 __init__.py:924(__init__)
        1    0.000    0.000    0.000    0.000 typing.py:1327(__instancecheck__)
        3    0.000    0.000    0.000    0.000 imputils.py:99(decorate)
        1    0.000    0.000    0.000    0.000 ufuncbuilder.py:345(GUFuncBuilder)
        1    0.000    0.000    0.000    0.000 cmathdecl.py:27(CMath_predicate)
       39    0.000    0.000    0.000    0.000 analysis.py:500(<listcomp>)
       71    0.000    0.000    0.000    0.000 signal.py:21(<lambda>)
       30    0.000    0.000    0.000    0.000 typing.py:2916(<genexpr>)
        1    0.000    0.000    0.000    0.000 random.py:215(__init_subclass__)
       11    0.000    0.000    0.000    0.000 _pytesttester.py:75(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:1432(Logger)
        1    0.000    0.000    0.000    0.000 llvm_pass_timings.py:137(ProcessedPassTimings)
       12    0.000    0.000    0.000    0.000 typing.py:925(__hash__)
       18    0.000    0.000    0.000    0.000 imputils.py:372(outer)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1611(_BaseV6)
        1    0.000    0.000    0.000    0.000 codegen.py:643(CPUCodeLibrary)
        1    0.000    0.000    0.000    0.000 difflib.py:44(SequenceMatcher)
        1    0.000    0.000    0.000    0.000 hermite_e.py:1597(HermiteE)
        1    0.000    0.000    0.000    0.000 laguerre.py:1630(Laguerre)
        7    0.000    0.000    0.000    0.000 mathimpl.py:126(unary_math_intr)
        1    0.000    0.000    0.000    0.000 cparser.py:295(Parser)
        1    0.000    0.000    0.000    0.000 _strptime.py:95(__calc_am_pm)
       29    0.000    0.000    0.000    0.000 typeinfer.py:222(__init__)
        2    0.000    0.000    0.000    0.000 models.py:343(inner_models)
        1    0.000    0.000    0.000    0.000 identities.py:67(<dictcomp>)
        1    0.000    0.000    0.000    0.000 calendar.py:54(<listcomp>)
